code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
002747,埃斯顿,2011-12-31,2014-04-30,2014-04-30,2014-04-30,62373492.49,63483292.49,0.69,482442567.62,,54446273.0,62373492.49,63483292.49,0.69,482442567.62,,54446273.0,0.8729072371364979,1.01779281479513,,,,,1.0,0.69,,,,,,0.8729072371364979,0.6023059936241835,,,0.0,
002747,埃斯顿,2012-12-31,2014-04-30,2014-04-30,2014-04-30,43076878.02,36392923.81,0.48,398065635.55,,30863596.75,43076878.02,36392923.81,0.48,398065635.55,,30863596.75,0.7164771025344607,0.844836614972498,,0.585,49938108.150000006,42654934.875,0.844836614972498,0.405521575186799,0.5477607875933994,,,,,0.7164771025344607,0.34390900921654116,0.4731075014203623,,0.0,6.199887692859334
002747,埃斯顿,2013-12-31,2015-03-03,2015-03-03,2015-03-03,53899867.18,43670584.26,0.6,450126802.7,,25481773.97,53899867.18,43670584.26,0.6,450126802.7,,25481773.97,0.4727613499473562,0.8102169178666239,,0.6,43670584.26,30863596.75,0.8102169178666239,0.4861301507199743,0.4861301507199743,,,,,0.4727613499473562,0.2836568099684137,0.34390900921654116,,0.0,4.5067922772389
002747,埃斯顿,2014-03-31,2015-04-28,2015-04-28,2015-04-28,5898743.26,5655164.89,0.06,106217900.02,,-11192504.61,,,,,,,,,,0.6,43670584.26,30863596.75,,,0.4861301507199743,,,,,,,0.34390900921654116,,0.0,4.5067922772389
002747,埃斯顿,2014-06-30,2015-08-12,2015-08-12,2015-08-12,20261487.04,18621514.61,0.23,250094586.79,,-1412902.39,,,,,,,,,,0.54,40031754.035,28172685.36,,,0.44582586295338666,,,,,,,0.31378290959247745,,0.0,4.1120015928123355
002747,埃斯顿,2014-09-30,2015-03-03,2015-03-03,2015-03-03,25236768.43,20397168.43,0.28,366680720.24,,3304348.07,,,,,,,,,,,,,,,,,,,,,,,,0.0,
002747,埃斯顿,2014-12-31,2015-04-28,2015-04-28,2015-04-28,43965784.63,35520684.19,0.49,511866727.11,,-1721053.67,43965784.63,35520684.19,0.49,511866727.11,,-1721053.67,-0.03914529638180598,0.8079165307506533,,,,,0.8079165307506533,0.3958791000678201,,,,,,,,,,0.0,
002747,埃斯顿,2015-03-31,2015-04-28,2015-04-28,2015-04-28,5175508.83,2409509.22,0.04,105071518.01,,-5679661.31,43242550.2,32275028.519999996,0.47000000000000003,510720345.1,,3791789.63,0.08768654051305234,0.7463719963490958,,0.48,33897856.355,1035367.98,0.7463719963490958,0.35079483828407504,0.3733369691759476,,,,,0.08768654051305234,0.04121267404113461,,,0.0,
002747,埃斯顿,2015-06-30,2015-08-12,2015-08-12,2015-08-12,17280144.95,13701387.01,0.07,235959456.09,,-22425294.09,40984442.54,30600556.589999996,0.33000000000000007,497731596.4100001,,-22733445.369999997,-0.5546847525817292,0.7466383508848379,,0.47000000000000003,32275028.519999996,-1721053.67,0.7466383508848379,0.24639065579199657,0.35079483828407504,,,,,,,,,0.0,
002747,埃斯顿,2015-09-30,2015-10-28,2015-10-28,2015-10-28,20199709.15,14503184.69,0.18,334090013.59,,-24631684.3,38928725.35,29626700.449999996,0.3899999999999999,479276020.46000004,,-29657086.04,-0.7618303906269563,0.7610498464471299,,0.42999999999999994,31437792.554999996,-12227249.52,0.7610498464471299,0.2968094401143806,0.32380213919922785,,,,,,,,,0.0,
002747,埃斯顿,2015-12-31,2016-04-25,2016-04-25,2016-04-25,51190500.91,22419490.98,0.23,483144103.35,,8363408.27,51190500.91,22419490.98,0.23,483144103.35,,8363408.27,0.16337812917095756,0.43796193788798,,0.36,30113628.519999996,-9470827.87,0.43796193788798,0.1007312457142354,0.2716000479531886,-0.20863517307601342,0.06674317114656181,0.0,3.4777968122484735,0.16337812917095756,0.03757696970932024,0.03939482187522743,-0.5635712994068082,0.0,0.516253643354504
002747,埃斯顿,2016-03-31,2016-04-25,2016-04-25,2016-04-25,5105347.72,3141755.45,0.02,96054303.2,,-17226739.19,51120339.8,23151737.21,0.21,474126888.5400001,,-3183669.610000002,-0.06227794303511266,0.4528869976329853,,0.28,26389218.83,-12958557.49,0.4528869976329853,0.0951062695029269,0.17356095075311598,-0.2980903622374309,0.055327014779549266,0.0,2.2224212617371695,,,,,0.0,
002747,埃斯顿,2016-06-30,2016-08-24,2016-08-24,2016-08-24,22342112.79,19321170.43,0.03,244593876.23,,-37773035.71,56252468.749999985,28039274.4,0.19,491778523.49,,-6984333.3500000015,-0.12416047695684473,0.49845411273616336,,0.22,25595505.805,-5084001.480000002,0.49845411273616336,0.09470628141987104,0.09791875760858115,-0.38886910111618433,0.062333963629910505,0.0,1.2538346205636468,,,,,0.0,
002747,埃斯顿,2016-09-30,2016-10-28,2016-10-28,2016-10-28,40054680.85,33643272.93,0.05,443633964.0,,-63719825.04,71045472.60999998,41559579.22,0.10000000000000003,592688053.76,,-30724732.469999995,-0.4324657341455329,0.5849715357393553,,0.2,25595505.805,-5084001.480000002,0.5849715357393553,0.058497153573935555,0.09490627546139897,-0.373550914088394,0.11204462068497079,0.0,1.2152602503182064,,,,,0.0,
