,TRUE_BUYHOLD_single_600489
2018-01-01,1.0
2018-01-02,0.999
2018-01-03,1.000162980209546
2018-01-04,0.9966740395809082
2018-01-05,1.001325960419092
2018-01-08,1.0083038416763679
2018-01-09,0.9850442374854482
2018-01-10,0.9699254947613504
2018-01-11,0.9815552968568102
2018-01-12,1.000162980209546
2018-01-15,0.999
2018-01-16,1.005977881257276
2018-01-17,1.0106298020954598
2018-01-18,0.9931850989522699
2018-01-19,0.999
2018-01-22,0.9920221187427241
2018-01-23,1.000162980209546
2018-01-24,1.000162980209546
2018-01-25,1.0269115250291037
2018-01-26,1.0071408614668218
2018-01-29,0.9920221187427241
2018-01-30,0.9780663562281723
2018-01-31,0.9780663562281723
2018-02-01,0.928058207217695
2018-02-02,0.9350360884749708
2018-02-05,0.9175913853317811
2018-02-06,0.9385250291036089
2018-02-07,0.936199068684517
2018-02-08,0.9071245634458673
2018-02-09,0.860605355064028
2018-02-12,0.865257275902212
2018-02-13,0.8699091967403958
2018-02-14,0.8710721769499418
2018-02-22,0.8733981373690338
2018-02-23,0.8710721769499418
2018-02-26,0.8838649592549476
2018-02-27,0.8722351571594879
2018-02-28,0.8664202561117579
2018-03-01,0.8664202561117579
2018-03-02,0.8792130384167636
2018-03-05,0.8792130384167636
2018-03-06,0.8815389988358557
2018-03-07,0.8803760186263098
2018-03-08,0.8838649592549476
2018-03-09,0.8792130384167636
2018-03-12,0.8850279394644937
2018-03-13,0.8861909196740396
2018-03-14,0.8861909196740396
2018-03-15,0.8745611175785797
2018-03-16,0.8722351571594879
2018-03-19,0.8687462165308498
2018-03-20,0.8780500582072177
2018-03-21,0.9047986030267753
2018-03-22,0.8850279394644937
2018-03-23,0.9338731082654248
2018-03-26,0.9292211874272409
2018-03-27,0.9513178114086146
2018-03-28,0.9431769499417927
2018-03-29,0.9245692665890571
2018-03-30,0.928058207217695
2018-04-02,0.9664365541327126
2018-04-03,0.9664365541327126
2018-04-04,0.9769033760186263
2018-04-09,0.9641105937136204
2018-04-10,0.9466658905704308
2018-04-11,0.9792293364377184
2018-04-12,0.999
2018-04-13,0.9710884749708965
2018-04-16,0.9850442374854482
2018-04-17,0.997837019790454
2018-04-18,0.9803923166472642
2018-04-19,0.9815552968568102
2018-04-20,0.9571327124563447
2018-04-23,0.8989837019790455
2018-04-24,0.8966577415599535
2018-04-25,0.8896798603026776
2018-04-26,0.8885168800931316
2018-04-27,0.8757240977881258
2018-05-02,0.8710721769499418
2018-05-03,0.8768870779976717
2018-05-04,0.8885168800931316
2018-05-07,0.8896798603026776
2018-05-08,0.8989837019790455
2018-05-09,0.8885168800931316
2018-05-10,0.8920058207217695
2018-05-11,0.8920058207217695
2018-05-14,0.8745611175785797
2018-05-15,0.8710721769499418
2018-05-16,0.8571164144353901
2018-05-17,0.8571164144353901
2018-05-18,0.8617683352735739
2018-05-21,0.860605355064028
2018-05-22,0.8640942956926659
2018-05-23,0.858279394644936
2018-05-24,0.8559534342258441
2018-05-25,0.860605355064028
2018-05-28,0.8361827706635623
2018-05-29,0.8361827706635623
2018-05-30,0.8745611175785797
2018-05-31,0.865257275902212
2018-06-01,0.8559534342258441
2018-06-04,0.8385087310826542
2018-06-05,0.8431606519208382
2018-06-06,0.850138533178114
2018-06-07,0.8466495925494761
2018-06-08,0.8315308498253785
2018-06-11,0.8419976717112923
2018-06-12,0.8350197904540163
2018-06-13,0.8338568102444703
2018-06-14,0.8315308498253785
2018-06-15,0.793152502910361
2018-06-19,0.72104772991851
2018-06-20,0.7105809080325961
2018-06-21,0.7001140861466821
2018-06-22,0.7047660069848661
2018-06-25,0.6977881257275902
2018-06-26,0.6919732246798604
2018-06-27,0.6942991850989523
2018-06-28,0.6745285215366705
2018-06-29,0.6815064027939465
2018-07-02,0.6652246798603026
2018-07-03,0.6698766006984866
2018-07-04,0.70941792782305
2018-07-05,0.6884842840512223
2018-07-06,0.6873213038416764
2018-07-09,0.6919732246798604
2018-07-10,0.6815064027939465
2018-07-11,0.6722025611175786
2018-07-12,0.6780174621653086
2018-07-13,0.6756915017462165
2018-07-16,0.6722025611175786
2018-07-17,0.6768544819557626
2018-07-18,0.6722025611175786
2018-07-19,0.6628987194412107
2018-07-20,0.6663876600698487
2018-07-23,0.6745285215366705
2018-07-24,0.6861583236321305
2018-07-25,0.7047660069848661
2018-07-26,0.6977881257275902
2018-07-27,0.6931362048894063
2018-07-30,0.6954621653084984
2018-07-31,0.6989511059371362
2018-08-01,0.6803434225844004
2018-08-02,0.6640616996507567
2018-08-03,0.6547578579743888
2018-08-06,0.6419650756693829
2018-08-07,0.6570838183934808
2018-08-08,0.6710395809080326
2018-08-09,0.6722025611175786
2018-08-10,0.6733655413271246
2018-08-13,0.6896472642607683
2018-08-14,0.6849953434225844
2018-08-15,0.6675506402793947
2018-08-16,0.6617357392316648
2018-08-17,0.6501059371362048
2018-08-20,0.6570838183934808
2018-08-21,0.6710395809080326
2018-08-22,0.6687136204889407
2018-08-23,0.6687136204889407
2018-08-24,0.6687136204889407
2018-08-27,0.6756915017462165
2018-08-28,0.6791804423748545
2018-08-29,0.6722025611175786
2018-08-30,0.6652246798603026
2018-08-31,0.6663876600698487
2018-09-03,0.6640616996507567
2018-09-04,0.6710395809080326
2018-09-05,0.6605727590221188
2018-09-06,0.6745285215366705
2018-09-07,0.6861583236321305
2018-09-10,0.6687136204889407
2018-09-11,0.6768544819557626
2018-09-12,0.6698766006984866
2018-09-13,0.6756915017462165
2018-09-14,0.6780174621653086
2018-09-17,0.6582467986030267
2018-09-18,0.6663876600698487
2018-09-19,0.6756915017462165
2018-09-20,0.6756915017462165
2018-09-21,0.6849953434225844
2018-09-25,0.6826693830034924
2018-09-26,0.6873213038416764
2018-09-27,0.6733655413271246
2018-09-28,0.6815064027939465
2018-10-08,0.6826693830034924
2018-10-09,0.725699650756694
2018-10-10,0.7454703143189756
2018-10-11,0.7629150174621653
2018-10-12,0.7757077997671712
2018-10-15,0.7861746216530849
2018-10-16,0.7664039580908033
2018-10-17,0.7536111757857975
2018-10-18,0.7117438882421421
2018-10-19,0.7315145518044237
2018-10-22,0.7501222351571596
2018-10-23,0.7978044237485448
2018-10-24,0.8024563445867288
2018-10-25,0.8152491268917346
2018-10-26,0.8047823050058207
2018-10-29,0.8059452852153667
2018-10-30,0.793152502910361
2018-10-31,0.793152502910361
2018-11-01,0.8257159487776484
2018-11-02,0.8129231664726426
2018-11-05,0.7978044237485448
2018-11-06,0.7978044237485448
2018-11-07,0.8071082654249128
2018-11-08,0.7815227008149009
2018-11-09,0.7501222351571596
2018-11-26,0.7640779976717113
2018-11-27,0.7687299185098952
2018-11-28,0.7594260768335275
2018-11-29,0.7896635622817229
2018-11-30,0.7850116414435391
2018-12-03,0.7978044237485448
2018-12-04,0.8129231664726426
2018-12-05,0.8047823050058207
2018-12-06,0.8059452852153667
2018-12-07,0.8082712456344587
2018-12-10,0.8175750873108266
2018-12-11,0.8513015133876601
2018-12-12,0.8513015133876601
2018-12-13,0.8466495925494761
2018-12-14,0.8268789289871945
2018-12-17,0.8222270081490105
2018-12-18,0.8292048894062863
2018-12-19,0.8187380675203726
2018-12-20,0.8140861466821886
2018-12-21,0.8152491268917346
2018-12-24,0.8303678696158323
2018-12-25,0.8396717112922003
2018-12-26,0.8594423748544819
2018-12-27,0.8431606519208382
2018-12-28,0.8617683352735739
2019-01-02,0.8617683352735739
2019-01-03,0.8792130384167636
