code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
002027,分众传媒,2001-12-31,2004-07-15,,2004-07-15,19987137.26,,0.2409,850395170.53,,,19987137.26,,0.2409,850395170.53,,,,,,,,,,,,,,,,,,,,0.0,
002027,分众传媒,2002-12-31,2004-07-15,2004-07-15,2004-07-15,43285689.41,,0.5217,1164501565.37,,11477270.37,43285689.41,,0.5217,1164501565.37,,11477270.37,0.2651516130721135,,,0.38130000000000003,,,,,,,,,,,,,,0.0,
002027,分众传媒,2003-06-30,2004-08-27,,2004-08-27,27183675.68,,,839866550.18,,,,,,,,,,,,0.38130000000000003,,,,,,,,,,,,,,0.0,
002027,分众传媒,2003-09-30,2004-10-29,,2004-10-29,40008105.75,,,1303176539.09,,,,,,,,,,,,0.38130000000000003,,,,,,,,,,,,,,0.0,
002027,分众传媒,2003-12-31,2005-03-24,2004-07-15,2005-03-24,56315611.34,,0.6787,1743730012.07,,47326224.77,56315611.34,,0.6787,1743730012.07,,47326224.77,0.8403748737498834,,,0.6002000000000001,,29401747.57,,,,,,,,,,,,0.0,
002027,分众传媒,2004-03-31,2005-04-20,,2005-04-20,14063425.53,,,400916867.38,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
002027,分众传媒,2004-06-30,2005-07-28,2004-08-27,2005-07-28,28838487.24,29532487.24,0.3476,896018235.45,,15203200.65,57970422.9,,,1799881697.3400002,,,,,,,,,,,,,,,,,,,,0.0,
002027,分众传媒,2004-09-30,2005-10-11,2004-10-29,2005-10-11,42747780.43,43454026.26,,1346147274.69,,-35656331.19,59055286.02000001,,,1786700747.6700003,,,,,,,,,,,,,,,,,,,,0.0,
002027,分众传媒,2004-12-31,2006-02-17,2005-03-24,2006-02-17,52564552.25,53227665.38,0.55,1809919818.02,,-33036457.98,52564552.25,53227665.38,0.55,1809919818.02,,-33036457.98,-0.6284930921294017,1.012615215037811,,,,,1.0,0.55,,,,,,,,,,0.0,
002027,分众传媒,2005-03-31,2006-04-27,2005-04-20,2006-04-27,25298370.43,25323576.05,,494065358.43,,-372763.23,63799497.150000006,,,1903068309.0699997,,,,,,,,,,,,,,,,,,,,0.0,
002027,分众传媒,2005-06-30,2006-08-23,2005-07-28,2006-08-23,35608486.47,35765826.21,0.16,947516037.94,,5220665.31,59334551.480000004,59461004.35000001,0.36240000000000006,1861417620.51,,-43018993.32,-0.725024328101654,1.0021311843916547,,0.45620000000000005,56344334.86500001,-38027725.65,1.0,0.36240000000000006,0.45620000000000005,,,,,,,,,0.0,
002027,分众传媒,2005-09-30,2006-10-20,2005-10-11,2006-10-20,60000254.74,60266727.63,,1577037210.75,,5273525.11,69817026.56,70040366.75,,2040809754.08,,7893398.319999997,0.11305835709311532,1.0031989358614128,,0.45620000000000005,59461004.35000001,-33036457.98,,,0.45620000000000005,,,,,,,,,0.0,
002027,分众传媒,2005-12-31,2007-03-16,2006-02-17,2007-03-16,82040221.0,83910736.49,0.37,2396329161.32,,-48940068.68,82040221.0,83910736.49,0.37,2396329161.32,,-48940068.68,-0.5965375042078446,1.022799981121455,,0.3662,70040366.75,-43018993.32,1.0,0.37,0.3662,,,,,,,,,0.0,
002027,分众传媒,2006-03-31,2007-04-27,2007-04-27,2007-04-27,29044209.0,29097003.09,0.13,730235916.93,,24857011.95,85786059.57,87684163.53,,2632499719.82,,-23710293.5,-0.27638865357433506,1.0221260187204564,,0.3662,76975551.62,-33364643.41,,,0.3662,,,,,,,,,0.0,
002027,分众传媒,2006-06-30,2007-07-27,2007-07-27,2007-07-27,41804207.08,40849327.95,0.14,1734187662.86,,49392271.36,88235941.61,88994238.22999999,0.35,3183000786.2400002,,-4768462.63,-0.054042179898486836,1.0085939652953626,,0.36,85797450.00999999,-14239378.065,1.0,0.35,0.36,,,,,,,,,0.0,
002027,分众传媒,2006-09-30,2007-10-30,2007-10-30,2007-10-30,43006223.97,41910515.74,0.14,2506278600.59,,63161917.35,65046190.23,65554524.59999999,,3325570551.16,,8948323.560000002,0.13756875734549845,1.007814975299899,,0.36,85797450.00999999,-14239378.065,,,0.36,,,,,,,,,0.0,
002027,分众传媒,2006-12-31,2008-03-13,2008-03-13,2008-03-13,58728064.85,59051593.65,0.19,3371882797.96,,73060827.33,58728064.85,59051593.65,0.19,3371882797.96,,73060827.33,1.2440530352329495,1.0055089300290472,,0.27,76619344.065,2089930.4650000012,1.0,0.19,0.27,,,,,1.0,0.19,,,0.0,
002027,分众传媒,2007-03-31,2008-04-26,2008-04-26,2008-04-26,9391931.76,9364137.64,0.03,788607812.81,,-4034342.73,39075787.61,39318728.19999999,0.09,3430254693.84,,44169472.64999999,1.1303539954418333,1.0062171642558988,,0.19,62303059.12499999,26558898.104999997,1.0,0.09,0.19,,,,,1.0,0.09,0.14,,0.0,1.8346449261414082
002027,分众传媒,2007-06-30,2008-08-21,2008-08-21,2008-08-21,5834359.64,14021890.33,0.019,1585973488.62,,1438542.61,22758217.410000004,32224156.03,0.06899999999999998,3223668623.7200003,,25107098.58,1.1032102439169023,1.4159349763413651,,0.09,49185160.925,34638285.614999995,1.0,0.06899999999999998,0.09,,,,,1.0,0.06899999999999998,0.09,,0.0,1.1794145953766195
002027,分众传媒,2007-09-30,2008-10-30,2008-10-30,2008-10-30,9309175.75,20133409.17,0.0309,2416981881.03,,17828439.02,25031016.629999995,37274487.07999999,0.0809,3282586078.3999996,,27727348.999999993,1.1077196507779237,1.4891319689878693,,0.08545,38296607.639999986,35948410.82499999,1.0,0.0809,0.08545,,,,,1.0,0.0809,0.08545,,0.0,1.1197886352770237
002027,分众传媒,2007-12-31,2009-03-27,2009-03-27,2009-03-27,52323866.19,6531436.7,0.17,3030653165.7,,-81239225.52,52323866.19,6531436.7,0.17,3030653165.7,,-81239225.52,-1.552622759660031,0.12482710425645634,,0.08545,34749321.55499999,26417223.789999995,0.12482710425645634,0.02122060772359758,0.07494999999999999,,,,,,,0.0809,,0.0,1.060162675177428
002027,分众传媒,2008-03-31,2009-04-24,2009-04-24,2009-04-24,2002123.2,4399076.78,0.01,635865194.02,,24506467.87,44934057.63,1566375.8399999999,0.15000000000000002,2877910546.91,,-52698414.919999994,-1.1727944837284439,0.034859434527324255,,0.11545000000000001,19377796.365000002,-13795658.169999998,0.034859434527324255,0.005228915179098639,0.045110303861798776,,,,,,,0.07494999999999999,,0.0,0.9821902658164179
002027,分众传媒,2008-06-30,2009-08-22,2009-08-22,2009-08-22,852464.71,6278769.15,0.0028,1199905969.83,,27016794.62,47341971.26,-1211684.4799999986,0.15380000000000002,2644585646.91,,-55660973.50999999,-1.1757215009977595,-0.02559429714798907,,0.15190000000000003,4048906.27,-54179694.21499999,,,0.02122060772359758,-0.6402764922353209,0.12415537765267226,0.0,0.2717266158503142,,,,,0.0,
