code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
600089,特变电工,1994-12-31,1997-06-16,,1997-06-16,5532479.08,,,30973933.26,,,5532479.08,,,30973933.26,,,,,,,,,,,,,,,,,,,,0.0,
600089,特变电工,1995-12-31,1997-06-16,,1997-06-16,5489552.36,,,40403774.77,,,5489552.36,,,40403774.77,,,,,,,,,,,,,,,,,,,,0.0,
600089,特变电工,1996-12-31,1997-06-16,,1997-06-16,18811496.11,,,125323002.24,,,18811496.11,,,125323002.24,,,,,,,,,,,,,,,,,,,,0.0,
600089,特变电工,1997-06-30,1997-08-18,,1997-08-18,17019338.61,,,79558600.87,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
600089,特变电工,1997-12-31,1998-02-20,,1998-02-20,36745374.55,,0.53,213910151.3,,,36745374.55,,0.53,213910151.3,,,,,,,,,,,,,,,,,,,,0.0,
600089,特变电工,1998-06-30,1998-08-19,1998-08-19,1998-08-19,29496976.83,,,171777027.36,,-18811159.82,49223012.769999996,,,306128577.79,,,,,,,,,,,,,,,,,,,,0.0,
600089,特变电工,1998-12-31,2000-01-28,1999-03-16,2000-01-28,46712886.87,,0.57,457235046.02,,-25819236.41,46712886.87,,0.57,457235046.02,,-25819236.41,-0.5527219176552682,,,0.55,,,,,,,,,,,,,,0.0,
600089,特变电工,1999-06-30,2000-08-18,,2000-08-18,52266575.52,,,376663237.79,,,69482485.56,,,662121256.4499999,,,,,,0.55,,,,,,,,,,,,,,0.0,
600089,特变电工,1999-12-31,2001-03-15,2000-01-28,2001-03-15,90778970.59,87384213.27,0.601,633928795.78,,36766714.31,90778970.59,87384213.27,0.601,633928795.78,,36766714.31,0.405013562844368,0.9626041439120046,,0.5854999999999999,,5473738.950000001,0.9626041439120046,0.5785250904911147,,,,,,0.405013562844368,0.24341315126946517,,,0.0,
600089,特变电工,2000-06-30,2001-08-10,2000-08-18,2001-08-10,52476198.21,52480000.0,0.27,438896506.67,,-31834554.06,90988593.28,,,696162064.6600001,,,,,,0.5854999999999999,,5473738.950000001,,,,,,,,,,,,0.0,
600089,特变电工,2000-12-31,2002-03-29,2001-03-15,2002-03-29,56866418.54,93356906.27,0.37,996847243.42,,11258251.9,56866418.54,93356906.27,0.37,996847243.42,,11258251.9,0.19797715750431713,1.6416878127173156,,0.4855,90370559.77,24012483.105,1.0,0.37,0.47426254524555733,,,,,0.19797715750431713,0.07325154827659734,0.15833234977303126,,0.0,2.0748831582509895
600089,特变电工,2001-06-30,2002-08-03,2001-08-10,2002-08-03,47424190.81,47209909.81,0.183,638545431.2,,-13670459.93,51814411.13999999,88086816.07999998,0.2829999999999999,1196496167.9499998,,29422346.03,0.5678409805816815,1.700044720029602,,0.37,88086816.07999998,29422346.03,1.0,0.2829999999999999,0.37,,,,,0.5678409805816815,0.16069899750461583,0.16069899750461583,,0.0,2.1058971457703874
600089,特变电工,2001-12-31,2003-02-21,2002-03-29,2003-02-21,80147580.81,55615874.5,,1310460083.17,,-33183404.42,80147580.81,55615874.5,,1310460083.17,,-33183404.42,-0.4140287714817677,0.6939183184061972,,0.32649999999999996,88086816.07999998,11258251.9,,,0.32649999999999996,,,,,,,0.11697527289060658,,0.0,1.5329149349482711
600089,特变电工,2002-03-31,2002-04-26,,2002-04-26,14917501.11,,,363748765.35,,,,,,,,,,,,0.32649999999999996,88086816.07999998,11258251.9,,,0.32649999999999996,,,,,,,0.11697527289060658,,0.0,1.5329149349482711
600089,特变电工,2002-06-30,2003-07-29,2002-08-03,2003-07-29,47474692.29,39675990.5,,815771321.31,,193652238.67,80198082.28999999,48081955.19,,1487685973.28,,174139294.18,2.171364815810735,0.5995399617678315,,,55615874.5,29422346.03,,,,,,,,,,,,0.0,
600089,特变电工,2002-09-30,2003-10-30,,2003-10-30,60859884.72,53292824.84,,1259169194.68,,,,,,,,,,,,,51848914.845,70477944.88,,,,,,,,,,,,0.0,
600089,特变电工,2002-12-31,2004-02-10,2003-02-21,2004-02-10,86733950.16,80446083.97,0.3377,1761418593.18,,265935719.3,86733950.16,80446083.97,0.3377,1761418593.18,,265935719.3,3.0661087014879715,0.9275039799478678,,,64264019.58,220037506.74,0.9275039799478678,0.31321809402839496,,,,,,0.9275039799478678,0.31321809402839496,,,0.0,
600089,特变电工,2003-03-31,2004-04-29,2003-04-29,2004-04-29,23248989.61,23319979.34,,417123871.64,,-36311293.49,95065438.66,,,1814793699.4700003,,,,,,,64264019.58,220037506.74,,,,,,,,,,,,0.0,
600089,特变电工,2003-06-30,2004-07-27,2003-07-29,2004-07-27,55988198.62,54838808.55,,924349127.93,,11503622.99,95247456.49000001,95608902.01999998,,1869996399.8000002,,83787103.62000003,0.8796781216808326,1.0037948050616756,,,88027492.99499999,174861411.46000004,,,,,,,,,,,,0.0,
600089,特变电工,2003-09-30,2004-10-28,2003-10-30,2004-10-28,84280437.02,84445242.12,,1537807325.12,,16736977.17,110154502.46000001,111598501.25,,2040056723.6200001,,,,1.0131088494591889,,,95608902.01999998,174861411.46000004,,,,,,,,,,,,0.0,
600089,特变电工,2003-12-31,2005-03-15,2004-02-10,2005-03-15,111295105.67,107729181.9,0.417,2324381447.37,,272022511.86,111295105.67,107729181.9,0.417,2324381447.37,,272022511.86,2.444155205410121,0.9679597431663053,,,107729181.9,177904807.74,0.9679597431663053,0.40363921290034926,,,,,,0.9679597431663053,0.40363921290034926,,,0.0,
600089,特变电工,2004-03-31,2005-04-29,2004-04-29,2005-04-29,35667926.08,35546430.61,,748622571.17,,5794828.02,123714042.14,119955633.16999999,,2655880146.9,,314128633.37,2.539150996412508,0.9696201910067183,,,109663841.575,272022511.86,,,,,,,,,,,,0.0,
600089,特变电工,2004-06-30,2005-08-16,2004-07-27,2005-08-16,70956452.55,66937233.72,0.2734,1629510677.65,,140783514.51,126263359.6,119827607.07000001,,3029542997.09,,401302403.38,3.1782965751213865,0.9490291360028092,,,115713054.16,314128633.37,,,,,,,,,,,,0.0,
600089,特变电工,2004-09-30,2005-10-28,2004-10-28,2005-10-28,100966472.06,96597650.04,,2547253508.33,,-60756767.21,127981140.71000002,119881589.82,,3333827630.58,,194528767.48000002,1.5199799470516846,0.9367129340692995,,,119854598.445,293075572.615,,,,,,,,,,,,0.0,
600089,特变电工,2004-12-31,2006-03-16,2005-03-15,2006-03-16,95208626.92,86027142.66,0.3579,3674079129.58,,226249263.58,95208626.92,86027142.66,0.3579,3674079129.58,,226249263.58,2.3763525522756273,0.9035645764777719,,,119854598.445,270188948.475,0.9035645764777719,0.32338576192139457,,,,,,0.9035645764777719,0.32338576192139457,,,0.0,
600089,特变电工,2005-03-31,2006-04-28,2005-04-29,2006-04-28,22897173.01,23445587.33,,855906656.53,,12689987.07,82437873.85000001,73926299.38,,3781363214.9399996,,233144422.63,2.828122703094192,0.8967516497879693,,,102927374.86500001,229696843.10500002,,,,,,,,,,,,0.0,
600089,特变电工,2005-06-30,2006-08-18,2005-08-16,2006-08-18,56905588.2,56636840.14,0.191,1924609028.48,,248611801.47,81157762.57000001,75726749.08000001,0.27549999999999997,3969177480.4099994,,334077550.54,4.116396755662802,0.9330807883556961,,0.3167,80876945.87,229696843.10500002,0.9330807883556961,0.25706375719199426,0.2902247595566944,-0.03312497340919862,0.37295307818652934,0.0,3.7162833778137476,0.9330807883556961,0.25706375719199426,0.2902247595566944,0.32261732387947606,0.15,5.633002277240376
600089,特变电工,2005-09-30,2006-10-26,2005-10-28,2006-10-26,87426976.83,86086404.24,,3100844220.69,,155051936.97,81669131.69,75515896.85999997,,4227669841.9400005,,442057967.76,5.412791327792799,0.9246565415516294,,0.3167,75621322.97,283610986.58500004,,,0.2902247595566944,-0.030933701751297393,0.36683280021683995,0.0,3.7162833778137476,,,0.2902247595566944,0.2962814286784574,0.1481407143392287,5.610940611019826
600089,特变电工,2005-12-31,2007-03-01,2006-03-16,2007-03-01,125481486.68,122421410.27,0.3232,4487561810.08,,610259808.34,125481486.68,122421410.27,0.3232,4487561810.08,,610259808.34,4.863345378559871,0.9756133235988529,,0.29935,75621322.97,388067759.15,0.9756133235988529,0.3153182261871492,0.28619099168957174,-0.03240594024325261,0.36033747298727037,0.0,3.6646316011099094,0.9756133235988529,0.3153182261871492,0.28619099168957174,0.2691627277636208,0.1345813638818104,5.37611960346255
600089,特变电工,2006-03-31,2007-04-24,2007-04-24,2007-04-24,74335616.91,31233976.53,0.191,1193708237.66,,-102908952.85,176919930.58,130209799.47000001,,4825363391.21,,494660868.42,2.7959589787218646,0.7359815202455186,,0.29935,99074079.67500001,468359418.09000003,,,0.28619099168957174,-0.03055455219868386,0.3592964550839204,0.0,3.6646316011099094,,,0.28619099168957174,0.25066349357274564,0.12533174678637282,5.270953988339739
600089,特变电工,2006-06-30,2007-08-21,2007-08-21,2007-08-21,116359262.6,68798712.9,0.2725,2537901905.0,,210928217.88,184935161.07999998,134583283.03000003,0.4047,5100854686.6,,572576224.75,3.0960917405117607,0.7277322616426709,,0.36395,126315604.87,533618546.58500004,0.7277322616426709,0.29451324628678893,0.3049157362369691,-0.015098670420193638,0.3529745083219442,0.0,3.9043990731257088,0.7277322616426709,0.29451324628678893,0.3049157362369691,0.25291684261289027,0.12645842130644513,5.629383534994361
600089,特变电工,2006-09-30,2007-10-26,2007-10-26,2007-10-26,153634916.75,106712671.91,0.36,4194729385.22,,-121986812.25,191689426.60000002,143047677.94,,5581446974.609999,,333221059.12,1.7383382329967279,0.7462470960304911,,0.36395,132396541.25000003,533618546.58500004,,,0.3049157362369691,-0.014303344925539307,0.35694012603723113,0.0,3.9043990731257088,,,0.3049157362369691,0.23720712832776858,0.11860356416388429,5.535295896329883
600089,特变电工,2006-12-31,2008-02-21,2008-02-21,2008-02-21,229908297.27,175258507.0,0.5384,6143804127.68,,510377225.51,229908297.27,175258507.0,0.5384,6143804127.68,,510377225.51,2.2199165126721048,0.7622974424197474,,0.47155,138815480.485,502519046.96500003,0.7622974424197474,0.410420942998792,0.35246709464279047,0.015425320420517474,0.362137931085758,0.015425320420517474,4.810682659903261,0.7622974424197474,0.410420942998792,0.35246709464279047,0.26120459143612695,0.13060229571806348,6.565181719287321
600089,特变电工,2007-03-31,2008-04-23,2008-04-23,2008-04-23,75502431.98,73473074.38,0.177,1616644845.74,,-537634887.74,231075112.34,217497604.85,0.5244,6566740735.76,,75651290.61999997,0.3273883104671521,0.9412420171410658,,0.5244,159153092.47,421799142.315,0.9412420171410658,0.4935873137887749,0.410420942998792,0.04457238886046477,0.35965265176153216,0.04457238886046477,6.313529829229028,0.3273883104671521,0.17168243000897457,0.29451324628678893,0.2028546009666543,0.10142730048332715,5.151476626874312
600089,特变电工,2007-06-30,2008-07-25,2008-07-25,2008-07-25,204796678.15,145480296.04,0.4796,3865112614.72,,69401300.59,318345712.82000005,251940090.13999996,0.7455,7471014837.4,,368850308.22,1.1586470097323296,0.7914040616669232,,0.5384,196378055.925,351035683.67,0.7914040616669232,0.5899917279726913,0.4935873137887749,0.07811070895654981,0.37269773207073253,0.07811070895654981,8.699931504526965,0.7914040616669232,0.5899917279726913,0.410420942998792,0.2701815242952059,0.13509076214760296,7.718155791125713
600089,特变电工,2007-09-30,2008-10-28,2008-10-28,2008-10-28,301340422.47,234544605.21,0.353,6204688906.98,,157772274.11,377613802.99,303090440.3000001,0.5314,8153763649.440001,,790136311.87,2.0924455240078297,0.8026466138157204,,0.5348999999999999,234718847.49499997,439613766.865,0.8026466138157204,0.42652641058167384,0.46005686218522435,0.06148834935529601,0.37452818584438674,0.06148834935529601,7.581548054070863,0.8026466138157204,0.42652641058167384,0.41847367679023295,0.26079236412883966,0.13039618206441983,7.791215156742838
600089,特变电工,2007-12-31,2009-03-31,2009-03-31,2009-03-31,538563762.34,410411471.75,0.6306,8931223112.0,,688761057.37,538563762.34,410411471.75,0.6306,8931223112.0,,688761057.37,1.2788848889078785,0.7620480627341274,,0.581,277515265.22,528805682.795,0.7620480627341274,0.48054750836014076,0.48706741107445783,0.06895048326561315,0.3770389506982006,0.06895048326561315,8.273102782477498,0.7620480627341274,0.48054750836014076,0.45353695947090733,0.2656437609352551,0.13282188046762755,8.487844574003791
600089,特变电工,2008-03-31,2009-04-25,2009-04-25,2009-04-25,194294498.32,141402356.93,0.2275,2273681101.25,,502198834.74,657355828.6800001,478340754.3000001,0.6811,9588259367.51,,1728594779.8500001,2.629618091804397,0.7276740137233281,,0.65585,356750956.02500004,739448684.62,0.7276740137233281,0.49561877074695876,0.48808313955354976,0.0664675521290723,0.3751174532111694,0.0664675521290723,8.207432134954688,0.7276740137233281,0.49561877074695876,0.48808313955354976,0.26875092143381174,0.13437546071690587,9.164659147466711
600089,特变电工,2008-06-30,2009-08-18,2009-08-18,2009-08-18,448069628.37,393227125.2,0.4036,5415232210.58,,1170790032.92,781836712.5600001,658158300.9100001,0.5546,10481342707.86,,1790149789.7,2.289672205131477,0.8418104322000503,,0.5926,444376113.02500004,1259365545.8600001,0.8418104322000503,0.46686806569814787,0.4737077870291443,0.1773597276032075,0.38210191718225217,0.1773597276032075,12.368723852149483,0.8418104322000503,0.46686806569814787,0.4737077870291443,0.1773597276032075,0.08867986380160375,8.058390738450163
