,TRUE_BUYHOLD_single_600089
2018-01-01,1.0
2018-01-02,0.999
2018-01-03,1.010297253634895
2018-01-04,1.010297253634895
2018-01-05,0.9973861066235864
2018-01-08,1.0183667205169626
2018-01-09,1.0054555735056543
2018-01-10,0.987702746365105
2018-01-11,0.9893166397415185
2018-01-12,0.9844749596122777
2018-01-15,0.9602665589660744
2018-01-16,0.9667221324717286
2018-01-17,0.9780193861066234
2018-01-18,0.9780193861066234
2018-01-19,1.0054555735056543
2018-01-22,1.0086833602584813
2018-01-23,1.0054555735056543
2018-01-24,1.0183667205169626
2018-01-25,1.0038416801292407
2018-01-26,1.002227786752827
2018-01-29,0.9860888529886915
2018-01-30,0.9747915993537963
2018-01-31,0.9747915993537963
2018-02-01,0.9489693053311792
2018-02-02,0.9554248788368336
2018-02-05,0.9521970920840065
2018-02-06,0.8989386106623587
2018-02-07,0.8957108239095314
2018-02-08,0.9005525040387722
2018-02-09,0.8553634894991922
2018-02-12,0.8634329563812599
2018-02-13,0.8618190630048465
2018-02-14,0.8682746365105007
2018-02-22,0.8827996768982229
2018-02-23,0.8844135702746365
2018-02-26,0.9021663974151857
2018-02-27,0.8940969305331179
2018-02-28,0.8957108239095314
2018-03-01,0.9053941841680129
2018-03-02,0.897324717285945
2018-03-05,0.8989386106623587
2018-03-06,0.9102358642972536
2018-03-07,0.8957108239095314
2018-03-08,0.9021663974151857
2018-03-09,0.9070080775444264
2018-03-12,0.9150775444264942
2018-03-13,0.9086219709208401
2018-03-14,0.9037802907915993
2018-03-15,0.9005525040387722
2018-03-16,0.8924830371567044
2018-03-19,0.88602746365105
2018-03-20,0.8892552504038771
2018-03-21,0.8940969305331179
2018-03-22,0.8989386106623587
2018-03-23,0.8682746365105007
2018-03-26,0.8698885298869142
2018-03-27,0.8763441033925686
2018-03-28,0.8682746365105007
2018-03-29,0.8763441033925686
2018-03-30,0.8763441033925686
2018-04-02,0.8795718901453957
2018-04-03,0.8682746365105007
2018-04-04,0.8666607431340873
2018-04-09,0.8602051696284329
2018-04-10,0.8715024232633279
2018-04-11,0.8698885298869142
2018-04-12,0.8618190630048465
2018-04-13,0.8618190630048465
2018-04-16,0.8618190630048465
2018-04-17,0.8440662358642972
2018-04-18,0.8327689822294022
2018-04-19,0.8359967689822293
2018-04-20,0.8085605815831987
2018-04-23,0.7972633279483037
2018-04-24,0.8117883683360259
2018-04-25,0.8085605815831987
2018-04-26,0.7956494345718901
2018-04-27,0.7891938610662358
2018-05-02,0.7859660743134087
2018-05-03,0.7988772213247173
2018-05-04,0.7972633279483037
2018-05-07,0.8069466882067851
2018-05-08,0.8101744749596121
2018-05-09,0.8117883683360259
2018-05-10,0.8117883683360259
2018-05-11,0.8069466882067851
2018-05-14,0.8037189014539581
2018-05-15,0.8117883683360259
2018-05-16,0.8166300484652664
2018-05-17,0.8134022617124395
2018-05-18,0.81824394184168
2018-05-21,0.8263134087237479
2018-05-22,0.8214717285945072
2018-05-23,0.8134022617124395
2018-05-24,0.8069466882067851
2018-05-25,0.7988772213247173
2018-05-28,0.7972633279483037
2018-05-29,0.7956494345718901
2018-05-30,0.7649854604200322
2018-05-31,0.7778966074313409
2018-06-01,0.7698271405492729
2018-06-04,0.7310936995153473
2018-06-05,0.7423909531502423
2018-06-06,0.735935379644588
2018-06-07,0.7310936995153473
2018-06-08,0.7133408723747979
2018-06-11,0.7181825525040387
2018-06-12,0.7214103392568658
2018-06-13,0.7262520193861066
2018-06-14,0.7262520193861066
2018-06-15,0.7181825525040387
2018-06-19,0.668151857835218
2018-06-20,0.6729935379644588
2018-06-21,0.6600823909531501
2018-06-22,0.6665379644588044
2018-06-25,0.6697657512116316
2018-06-26,0.6713796445880452
2018-06-27,0.6713796445880452
2018-06-28,0.6762213247172859
2018-06-29,0.6891324717285944
2018-07-02,0.6826768982229403
2018-07-03,0.6923602584814216
2018-07-04,0.6875185783521808
2018-07-05,0.668151857835218
2018-07-06,0.668151857835218
2018-07-09,0.6810630048465266
2018-07-10,0.6859046849757673
2018-07-11,0.668151857835218
2018-07-12,0.6875185783521808
2018-07-13,0.6875185783521808
2018-07-16,0.6842907915993538
2018-07-17,0.6826768982229403
2018-07-18,0.6826768982229403
2018-07-19,0.679449111470113
2018-07-20,0.6842907915993538
2018-07-23,0.698815831987076
2018-07-24,0.7181825525040387
2018-07-25,0.7149547657512115
2018-07-26,0.7181825525040387
2018-07-27,0.7068852988691438
2018-07-30,0.7068852988691438
2018-07-31,0.7084991922455572
2018-08-01,0.6923602584814216
2018-08-02,0.6842907915993538
2018-08-03,0.679449111470113
2018-08-06,0.668151857835218
2018-08-07,0.6939741518578352
2018-08-08,0.6939741518578352
2018-08-09,0.7036575121163167
2018-08-10,0.7036575121163167
2018-08-13,0.698815831987076
2018-08-14,0.6939741518578352
2018-08-15,0.679449111470113
2018-08-16,0.6746074313408723
2018-08-17,0.668151857835218
2018-08-20,0.6713796445880452
2018-08-21,0.6746074313408723
2018-08-22,0.668151857835218
2018-08-23,0.6713796445880452
2018-08-24,0.6713796445880452
2018-08-27,0.679449111470113
2018-08-28,0.6939741518578352
2018-08-29,0.7004297253634895
2018-08-30,0.698815831987076
2018-08-31,0.6907463651050081
2018-09-03,0.7036575121163167
2018-09-04,0.7084991922455572
2018-09-05,0.6955880452342487
2018-09-06,0.6923602584814216
2018-09-07,0.6859046849757673
2018-09-10,0.7004297253634895
2018-09-11,0.7149547657512115
2018-09-12,0.7052714054927302
2018-09-13,0.6972019386106624
2018-09-14,0.6955880452342487
2018-09-17,0.7052714054927302
2018-09-18,0.7197964458804523
2018-09-19,0.7181825525040387
2018-09-20,0.7117269789983844
2018-09-21,0.7262520193861066
2018-09-25,0.7327075928917609
2018-09-26,0.735935379644588
2018-09-27,0.7294798061389336
2018-09-28,0.735935379644588
2018-10-08,0.7133408723747979
2018-10-09,0.7149547657512115
2018-10-10,0.7197964458804523
2018-10-11,0.6713796445880452
2018-10-12,0.6713796445880452
2018-10-15,0.6536268174474958
2018-10-16,0.6503990306946688
2018-10-17,0.668151857835218
2018-10-18,0.6633101777059774
2018-10-19,0.679449111470113
2018-10-22,0.7068852988691438
2018-10-23,0.698815831987076
2018-10-24,0.698815831987076
2018-10-25,0.6972019386106624
2018-10-26,0.702043618739903
2018-10-29,0.6939741518578352
2018-10-30,0.7036575121163167
2018-10-31,0.7133408723747979
2018-11-01,0.710113085621971
2018-11-02,0.7230242326332795
2018-11-05,0.735935379644588
2018-11-06,0.7230242326332795
2018-11-07,0.7149547657512115
2018-11-08,0.7084991922455572
2018-11-09,0.7068852988691438
2018-11-12,0.7294798061389336
2018-11-13,0.7294798061389336
2018-11-14,0.7246381260096931
2018-11-15,0.735935379644588
2018-11-16,0.7327075928917609
2018-11-19,0.7407770597738287
2018-11-20,0.7197964458804523
2018-11-21,0.7165686591276252
2018-11-22,0.7133408723747979
2018-11-23,0.6875185783521808
2018-11-26,0.6891324717285944
2018-11-27,0.6907463651050081
2018-11-28,0.702043618739903
2018-11-29,0.6972019386106624
2018-11-30,0.702043618739903
2018-12-03,0.7181825525040387
2018-12-04,0.7214103392568658
2018-12-05,0.7181825525040387
2018-12-06,0.7197964458804523
2018-12-07,0.7214103392568658
2018-12-10,0.7117269789983844
2018-12-11,0.7149547657512115
2018-12-12,0.7197964458804523
2018-12-13,0.7262520193861066
2018-12-14,0.7117269789983844
2018-12-17,0.7133408723747979
2018-12-18,0.7036575121163167
