,TRUE_BUYHOLD_cross_industry8
2019-01-03,0.7725471290138033
2019-01-04,0.792499858678091
2019-01-07,0.8088800596866308
2019-01-08,0.8020433012226754
2019-01-09,0.8048527106566986
2019-01-10,0.8157665234480257
2019-01-11,0.8143015571380297
2019-01-14,0.8094027438440948
2019-01-15,0.8276436779948323
2019-01-16,0.8339053792704489
2019-01-17,0.8286636439930427
2019-01-18,0.8397558615829762
2019-01-21,0.8428072360484222
2019-01-22,0.8294870746044013
2019-01-23,0.8375143479898367
2019-01-24,0.8428703496813202
2019-01-25,0.8468570181642036
2019-01-28,0.8413625260591767
2019-01-29,0.8390669594911773
2019-01-30,0.8357137626142039
2019-01-31,0.8275179023044977
2019-02-01,0.8503666457635438
2019-02-11,0.8732082520927565
2019-02-12,0.8819845389275325
2019-02-13,0.8938096290520956
2019-02-14,0.9001195106306695
2019-02-15,0.8902029683639562
2019-02-18,0.9157363069906667
2019-02-19,0.9110253883398102
2019-02-20,0.9074239399173263
2019-02-21,0.9149041479941431
2019-02-22,0.9391254534276481
2019-02-25,0.9859978328626589
2019-02-26,0.9798905290500493
2019-02-27,0.9616015434153354
2019-02-28,0.959521102917695
2019-03-01,0.9675814415144164
2019-03-04,0.999398667758244
2019-03-05,1.02341527913281
2019-03-06,1.038661525642002
2019-03-07,1.035992693868824
2019-03-08,1.0080199287239322
2019-03-11,1.052949916580182
2019-03-12,1.0704606574279405
2019-03-13,1.0382984406134304
2019-03-14,1.0176715327297643
2019-03-15,1.0273116974008223
2019-03-18,1.0582054565867378
2019-03-19,1.0569094964232137
2019-03-20,1.0577185705098446
2019-03-21,1.0595306034185066
2019-03-22,1.0558285780395984
2019-03-25,1.0337511192024564
2019-03-26,1.0186158138214059
2019-03-27,1.0294017409514438
2019-03-28,1.0106299367898857
2019-03-29,1.037128157891184
2019-04-01,1.0731943531715418
2019-04-02,1.0588459586684051
2019-04-03,1.0634139507312566
2019-04-04,1.0696706951915622
2019-04-08,1.0570355233245174
2019-04-09,1.0655083124993299
2019-04-10,1.0662770936142392
2019-04-11,1.0463256422713954
2019-04-12,1.038513819213502
2019-04-15,1.0446096087738894
2019-04-16,1.0748099282332526
2019-04-17,1.0714010181529903
2019-04-18,1.060310886572258
2019-04-19,1.06763142355861
2019-04-22,1.0498871872545181
2019-04-23,1.0376159035877988
2019-04-24,1.040687900352978
2019-04-25,1.0177311888556186
2019-04-26,1.0108419840322977
2019-04-29,0.9994903771424021
2019-04-30,1.0069923657331699
2019-05-06,0.9470513123886171
2019-05-07,0.9518339318142508
2019-05-08,0.9472474664392413
2019-05-09,0.9323780300561915
2019-05-10,0.9711707247248644
2019-05-13,0.9669957433266848
2019-05-14,0.9563920596001237
2019-05-15,0.9784173881949719
2019-05-16,0.9781190207705411
2019-05-17,0.9449409761702262
2019-05-20,0.9307713457034626
2019-05-21,0.9461093378520958
2019-05-22,0.9517957142999989
2019-05-23,0.9378808791452158
2019-05-24,0.9297170106880533
2019-05-27,0.9446105743587877
2019-05-28,0.9541081283711286
2019-05-29,0.9540756217254275
2019-05-30,0.9481949928390627
2019-05-31,0.9509650854017477
2019-06-03,0.9634022443633431
2019-06-04,0.9522487123030168
2019-06-05,0.9576207446942888
2019-06-06,0.9370637384753593
2019-06-10,0.947929016952924
2019-06-11,0.9888747849891134
2019-06-12,0.9872309758795426
2019-06-13,0.990551799541954
2019-06-14,0.9771115861421807
2019-06-17,0.9756589764790089
2019-06-18,0.9739479747797117
2019-06-19,0.9848980352929687
2019-06-20,1.0152964326294638
2019-06-21,1.0335397819282888
2019-06-24,1.0348670227352217
2019-06-25,1.0342220558726847
2019-06-26,1.028609060627973
2019-06-27,1.0458071567676681
2019-06-28,1.0450897569269895
2019-07-01,1.068000927599557
2019-07-02,1.06558325427528
2019-07-03,1.0605390708701767
2019-07-04,1.0434457471788428
2019-07-05,1.0473695862511831
2019-07-08,1.021089480517642
2019-07-09,1.0213039663887804
2019-07-10,1.0131846679615604
2019-07-11,1.0226186695983506
2019-07-12,1.0241056550592025
2019-07-15,1.032019550890814
2019-07-16,1.0314444748395863
2019-07-17,1.0291720482855446
2019-07-18,1.0221236331687904
2019-07-19,1.0255318396774624
2019-07-22,1.012601199298748
2019-07-23,1.0163512520025957
2019-07-24,1.032365850282813
2019-07-25,1.0308545792351589
2019-07-26,1.0385676261620598
2019-07-29,1.044199460779879
2019-07-30,1.0516313117582425
2019-07-31,1.042784461709995
2019-08-01,1.0304350550403822
2019-08-02,1.0318616768416369
2019-08-05,1.0201378258282743
2019-08-06,0.9987392714702872
2019-08-07,0.9958082095639568
2019-08-08,0.9984853988478265
2019-08-09,0.9872178714571801
2019-08-12,1.0049570756496848
2019-08-13,1.0020507576456843
2019-08-14,1.0076265468139416
2019-08-15,1.024392807118407
2019-08-16,1.0253660871568335
2019-08-19,1.0504073072757154
2019-08-20,1.0379554944059892
2019-08-21,1.0283082378925519
2019-08-22,1.0222821664415598
2019-08-23,1.0268281618941792
2019-09-09,1.1531983237655454
2019-09-10,1.1557132120173375
2019-09-11,1.1594276695359378
2019-09-12,1.1548367396977393
2019-09-16,1.1504762907084927
2019-09-17,1.1334566120712322
2019-09-18,1.1391757392229807
2019-09-19,1.142154167857313
2019-09-20,1.1478857809392056
2019-09-23,1.1410401393994658
2019-09-24,1.1608728264464139
2019-09-25,1.1619999453394023
2019-09-26,1.1307301734848187
2019-09-27,1.1351075434267093
2019-09-30,1.1332810967832514
2019-10-08,1.125147009882291
2019-10-09,1.1315143282183617
2019-10-10,1.1775412294223622
2019-10-11,1.1640732558390041
2019-10-14,1.160629877426547
2019-10-15,1.1433558385109168
2019-10-16,1.1444005498554113
2019-10-17,1.1459156798860686
2019-10-18,1.133982573245433
2019-10-21,1.1290420554988865
2019-10-22,1.1543137882566483
2019-10-23,1.1375306210926792
2019-10-24,1.1320020019792871
2019-10-25,1.108151041853223
2019-10-28,1.1280015661551361
2019-10-29,1.1161830562287334
2019-10-30,1.105607369806432
2019-10-31,1.1043237678228581
2019-11-01,1.1240270259138636
2019-11-04,1.1339565824478068
2019-11-05,1.1426634468697323
2019-11-06,1.1379266278924254
2019-11-07,1.1556510569692575
2019-11-08,1.1386824350443665
2019-11-11,1.123125948162743
2019-11-12,1.1299528958055007
2019-11-13,1.1358931339718923
2019-11-14,1.1527594993544925
2019-11-15,1.1565708108899795
2019-11-18,1.151952498363056
2019-11-19,1.1762648631619748
2019-11-20,1.1764776354563642
2019-11-21,1.1873213608010884
2019-11-22,1.186464536129432
2019-11-25,1.1745693441318303
2019-11-26,1.200326121555547
2019-11-27,1.1995627103125368
2019-11-29,1.1671166760432343
2019-12-02,1.169919984112298
2019-12-03,1.1731438290888943
2019-12-04,1.1696680408291724
2019-12-05,1.1821668345188723
2019-12-06,1.1746839792600348
2019-12-09,1.1962779542049333
2019-12-10,1.1951180398882746
2019-12-11,1.1878221664031328
2019-12-12,1.1860235748224395
2019-12-13,1.2198553417288422
2019-12-16,1.227074589037785
2019-12-17,1.2449938521044235
2019-12-18,1.2428533270050857
2019-12-19,1.229809630947905
2019-12-20,1.2201103015830983
2019-12-23,1.217083746814056
2019-12-24,1.2494680389063686
2019-12-25,1.2571137232475122
2019-12-26,1.2474227657745427
2019-12-27,1.2477629761428395
2019-12-30,1.2585590983508044
2019-12-31,1.2579979688187257
2020-01-02,1.2745385683346944
2020-01-03,1.2717933044099474
2020-01-06,1.2729028102845377
2020-01-07,1.2805579798511564
2020-01-08,1.2747353904423275
2020-01-09,1.3057807618718404
2020-01-10,1.3132770411622783
2020-01-13,1.320056906819196
2020-01-14,1.3119140884009544
2020-01-15,1.3116550329668133
2020-01-16,1.330550446217014
2020-01-17,1.3322281651348629
2020-01-20,1.3473704250772924
2020-01-21,1.3421942985205908
2020-01-22,1.3582841181127647
2020-01-23,1.3143837044825504
2020-02-03,1.2148684947914434
2020-02-04,1.2891463816465103
2020-02-05,1.3135228243676678
2020-02-06,1.3654869610037217
2020-02-07,1.4102975793040435
2020-02-10,1.421291322171115
2020-02-11,1.406100833514486
2020-02-12,1.45307909795472
2020-02-13,1.4257391609770957
2020-02-14,1.424208766348362
2020-02-17,1.4595962246001775
2020-02-18,1.4819205467457903
2020-02-19,1.4612001870583342
2020-02-20,1.464305273758691
2020-02-21,1.467503578623239
2020-02-24,1.481045171320831
2020-02-25,1.5059109290089177
2020-02-26,1.4373934655639995
2020-02-27,1.4730391008513957
2020-02-28,1.4096096442728308
2020-03-02,1.4762520107290926
2020-03-03,1.4936079231002928
2020-03-04,1.5008344944702725
2020-03-05,1.5004161569602754
2020-03-06,1.4967779682654632
2020-03-09,1.434026262644419
2020-03-10,1.475168680871729
2020-03-11,1.4592788158849985
2020-03-12,1.4155826864449814
2020-03-13,1.4241061613326007
2020-03-16,1.3402116467821668
2020-03-17,1.353507259058274
2020-03-18,1.3233035148239842
2020-03-19,1.3213953605121178
2020-03-20,1.3564199517177857
2020-03-23,1.3243352252067195
2020-03-24,1.3586274340964979
2020-03-25,1.375684780322377
2020-03-26,1.3458373695391428
2020-03-27,1.3352586681771215
2020-03-30,1.322719221358007
2020-03-31,1.3354272340660196
2020-04-01,1.3279797434226202
2020-04-02,1.3552626112718593
2020-04-03,1.343963370593029
2020-04-07,1.4039517035297344
2020-04-08,1.3916828927105684
2020-04-09,1.4149907828118802
2020-04-10,1.3945134161149713
2020-04-13,1.4040026637530896
2020-04-14,1.4735189175835
2020-04-15,1.4806965984719302
2020-04-16,1.497068737491461
2020-04-17,1.4792192085863483
2020-04-20,1.5080073873413185
2020-04-21,1.5061485611878331
2020-04-22,1.5187768102118173
2020-04-23,1.5062805710381069
2020-04-24,1.5033742754647332
2020-04-27,1.513167161633471
2020-04-28,1.514505782806955
2020-04-29,1.532609758776382
2020-04-30,1.5531558390830325
2020-05-06,1.5812571017455164
2020-05-07,1.5957192272061205
2020-05-08,1.6119133679073965
2020-05-11,1.6073171736519676
2020-05-12,1.6340388301225064
2020-05-13,1.64025382262242
2020-05-14,1.6168687997179774
2020-05-15,1.6258219487098364
2020-05-18,1.6367932526666058
2020-05-19,1.6432623498086687
2020-05-20,1.6202706745678064
2020-05-21,1.6028640393809066
2020-05-22,1.5773320915619011
2020-05-25,1.5836277650191348
2020-05-26,1.6189627171735492
2020-05-27,1.5728973956599839
2020-05-28,1.5929778428181567
2020-05-29,1.6286372827079676
2020-06-01,1.6566920876902496
2020-06-02,1.6035933391997443
2020-06-03,1.6278111682328487
2020-06-04,1.635778816735744
2020-06-05,1.6597032231115139
2020-06-08,1.6432864371726452
2020-06-09,1.6610475064541816
2020-06-10,1.6651880152552867
2020-06-11,1.6634748849246404
2020-06-12,1.647537675951146
2020-06-15,1.6129090721103485
2020-06-16,1.6534486131554769
2020-06-17,1.6543903113609826
2020-06-18,1.6357190702126274
2020-06-19,1.6870631291859028
2020-06-22,1.6990806948047787
2020-06-23,1.7634376462676984
2020-06-24,1.7500021828040908
2020-06-29,1.7372127926068566
2020-06-30,1.7899054730317219
2020-07-01,1.7844856221735514
2020-07-02,1.7473240017421692
2020-07-03,1.75913625268042
2020-07-06,1.8175246502345328
2020-07-07,1.8800500740998616
2020-07-08,1.9563714990755192
2020-07-09,2.020657356463768
2020-07-10,2.052954820901425
2020-07-13,2.100948738822919
2020-07-14,2.0731319895068205
2020-07-15,2.0493363024958797
2020-07-16,1.9515650104166606
2020-07-17,1.9997783351312428
2020-07-20,2.052060398655754
2020-07-21,2.096690257127932
2020-07-22,2.1284579179665535
2020-07-23,2.1225863307884882
2020-07-24,2.0479711705074277
2020-07-27,2.027020713851315
2020-07-28,2.0664004648365313
2020-07-29,2.1285001751022827
2020-07-30,2.096855629349076
2020-07-31,2.1155824599614834
2020-08-03,2.1600734520100477
2020-08-04,2.159537084336006
2020-08-05,2.2608106983238723
2020-08-06,2.200845784851758
2020-08-07,2.1583448938329934
2020-08-10,2.139384513480516
2020-08-11,2.1018705783505913
2020-08-12,2.0355901041491387
2020-08-13,2.032986651260416
2020-08-14,2.0576135213135323
2020-08-17,2.067216269101439
2020-08-18,2.0881539396748976
2020-08-19,2.077356398933469
2020-08-20,2.0322811757087913
2020-08-21,2.0410530771431277
2020-08-24,2.118938704909044
2020-08-25,2.0945151333140397
2020-08-26,2.100537452892188
2020-08-27,2.1369362523021387
2020-08-28,2.200453272352135
2020-08-31,2.185530009132856
2020-09-01,2.218540165642145
2020-09-02,2.267967728992895
2020-09-03,2.2350871605898326
2020-09-04,2.191298952074159
2020-09-07,2.134506930069017
2020-09-08,2.107946462760111
2020-09-09,2.097965011232039
2020-09-10,2.081729547844585
2020-09-11,2.157815217582513
2020-09-14,2.2211996939017102
2020-09-15,2.2391854877123825
2020-09-16,2.2170856557470833
2020-09-17,2.2076854058611435
2020-09-18,2.23726667611256
2020-09-21,2.2324006121368125
2020-09-22,2.2040210882867917
2020-09-23,2.2444094925519047
2020-09-24,2.19769683553222
2020-09-25,2.2190149403800112
2020-09-28,2.231470643550813
2020-09-29,2.250619398373954
2020-09-30,2.2582548035564587
2020-10-09,2.3562642627608583
2020-10-12,2.399656534982359
2020-10-13,2.417218114871787
2020-10-14,2.3749220874743546
2020-10-15,2.369512711055884
2020-10-16,2.3678745311734373
2020-10-19,2.3116677603177695
2020-10-20,2.3360235918089427
2020-10-21,2.3100310549361556
2020-10-22,2.2836419638560645
2020-10-23,2.1945812963143356
2020-10-26,2.214810227710396
2020-10-27,2.27483196467922
2020-10-28,2.33230555101564
2020-10-29,2.3338177741604094
2020-10-30,2.2749210699710822
2020-11-02,2.3182198303910013
2020-11-03,2.3257094211325313
2020-11-04,2.3512706911844385
2020-11-05,2.388798452609938
2020-11-06,2.4088178716438837
2020-11-09,2.4776159181445405
2020-11-10,2.439996168587701
2020-11-11,2.4370109844401373
2020-11-12,2.4133463254281393
2020-11-13,2.437201470957876
2020-11-16,2.4238436678939483
2020-11-17,2.382914014648802
2020-11-18,2.343307269567616
2020-11-19,2.3828053308774995
2020-11-20,2.428530465670042
2020-11-23,2.485673384550992
2020-11-24,2.4547448196768133
2020-11-25,2.387513052961637
2020-11-26,2.3870786458694373
2020-11-27,2.407577452004201
2020-11-30,2.404353418698561
2020-12-01,2.490428386117445
2020-12-02,2.4752117278166037
2020-12-03,2.469229362231842
2020-12-04,2.5027286248052594
2020-12-07,2.521944826040232
2020-12-08,2.5301761451661857
2020-12-09,2.482510665842464
2020-12-10,2.507194612900476
2020-12-11,2.470334152647614
2020-12-14,2.518016834872007
2020-12-15,2.5629280880795444
2020-12-16,2.557005921712787
2020-12-17,2.5603548122617186
2020-12-18,2.552806525482272
2020-12-21,2.6262716619762725
2020-12-22,2.6058169676029
2020-12-23,2.661552487633431
2020-12-24,2.6499736801708127
2020-12-25,2.682688180353755
2020-12-28,2.6891620289731986
2020-12-29,2.667296613507289
2020-12-30,2.723673684032612
2020-12-31,2.7972600760413795
2021-01-04,2.878605756256843
2021-01-05,2.933725520258075
2021-01-06,2.95563205073354
2021-01-07,3.0586202767637634
2021-01-08,2.950506468698273
2021-01-11,2.8814226949736716
2021-01-12,2.9816294883101677
2021-01-13,2.9380073495885095
2021-01-14,2.8652058603634214
2021-01-15,2.845234613399309
2021-01-18,2.932765026645269
2021-01-19,2.8253057459023676
2021-01-20,2.864497607885305
2021-01-21,2.9182085948815795
2021-01-22,2.997650385108267
2021-01-25,3.050079816086802
2021-01-26,2.970970499633764
2021-01-27,2.9915890779065486
2021-01-28,2.88060663082119
2021-01-29,2.8806175154673728
2021-02-01,2.9013491644675917
2021-02-02,2.967815985891393
2021-02-03,2.954995017557552
2021-02-04,2.9275092028514327
2021-02-05,2.9544815204595625
2021-02-08,3.036015221033998
2021-02-09,3.0839479289011753
2021-02-10,3.0902158227912744
2021-02-18,3.0686943798719084
2021-02-19,2.9448654153261167
2021-02-22,2.7861732284460907
2021-02-23,2.7605247889380102
2021-02-24,2.6593148214606064
2021-02-25,2.6176525083917923
2021-02-26,2.5597286940557726
2021-03-01,2.6304855122202353
2021-03-02,2.6074586700184414
2021-03-03,2.614341293821814
2021-03-04,2.451695361772604
2021-03-05,2.4755036834256825
2021-03-08,2.332513009944466
2021-03-09,2.2852491964268506
2021-03-10,2.3128878855406696
2021-03-11,2.3251971203703117
2021-03-12,2.3067733591682877
2021-03-15,2.2429752931779485
2021-03-16,2.2539973094010612
2021-03-17,2.3425873154055195
2021-03-18,2.4124733262173788
2021-03-19,2.3256687252396206
2021-03-22,2.3382975321059414
2021-03-23,2.3268828671145765
2021-03-24,2.2966217935131255
2021-03-25,2.3549415429662863
2021-03-26,2.3897891608407265
2021-03-29,2.3702345467536934
2021-03-30,2.4179828905133816
2021-03-31,2.382794954294494
2021-04-01,2.381801557585448
2021-04-02,2.414090950724119
2021-04-06,2.414223040501318
2021-04-07,2.3718378258284045
2021-04-08,2.4365059179107544
2021-04-09,2.381592699882176
2021-04-12,2.3178358531778276
2021-04-13,2.310707854615186
2021-04-14,2.3694092145785763
2021-04-15,2.4094410492578167
2021-04-16,2.4108112212288084
2021-04-19,2.4947482469609583
2021-04-20,2.5074503684170097
2021-04-21,2.50997415133776
2021-04-22,2.5472280829560274
2021-04-23,2.550401888162765
2021-04-26,2.4613626202773884
2021-04-27,2.521822618545786
2021-04-28,2.5800053298067986
2021-04-29,2.551494726637001
2021-04-30,2.5135850127617125
2021-05-06,2.507825174040309
2021-05-07,2.437540214666257
2021-05-10,2.347979196507202
2021-05-11,2.355517541085376
2021-05-13,2.3490028541637176
2021-05-14,2.3996876524185686
2021-05-17,2.4438660176724305
2021-05-18,2.4198381721144564
2021-05-19,2.4081337314096687
2021-05-20,2.4561500999156176
2021-05-21,2.401132992295483
2021-05-24,2.4363515457554787
2021-05-25,2.4847825751983046
2021-05-26,2.4971862549996655
2021-05-27,2.5213085977615592
2021-05-28,2.5036294450077365
2021-05-31,2.5081832301139904
2021-06-01,2.499059934113562
2021-06-02,2.4499598716404716
2021-06-03,2.4128246052711817
2021-06-04,2.4097967713074984
2021-06-07,2.407377682514572
2021-06-08,2.386042600329134
2021-06-09,2.4644401991634783
2021-06-10,2.4835352142879086
2021-06-11,2.4668890000592723
2021-06-15,2.4232541649130503
2021-06-16,2.3812613779266227
2021-06-17,2.420919391514163
2021-06-18,2.449365115360019
2021-06-21,2.4452508788774665
2021-06-22,2.494671805063366
2021-06-23,2.467063910609162
2021-06-24,2.4632329671214177
2021-06-25,2.558651586665705
2021-06-28,2.6142732738937564
2021-06-29,2.6340728165602587
2021-06-30,2.6426860951029174
2021-07-01,2.697360011450503
2021-07-02,2.685441094522495
2021-07-05,2.6866308312207483
2021-07-06,2.6874576630668123
2021-07-07,2.7078386318846737
2021-07-08,2.723412363392481
2021-07-09,2.7120357431305844
2021-07-12,2.786702064616307
2021-07-13,2.7920273294641973
2021-07-14,2.7713610614883417
2021-07-15,2.826225205372898
2021-07-16,2.816220482641417
2021-07-19,2.866169612216565
2021-07-20,2.8652960601612443
2021-07-21,2.904477203591853
2021-07-22,2.947578398816899
2021-07-23,2.9358928819100143
2021-07-26,2.8785680477305022
2021-07-27,2.802934012297148
2021-07-28,2.8466462498845595
2021-07-29,2.958401906382334
2021-07-30,2.9003512631454833
2021-08-02,3.0362050922464547
2021-08-03,3.0728451173875806
2021-08-04,3.128013257083912
2021-08-05,3.0397346126154052
2021-08-06,3.0194457428703076
2021-08-09,3.081615741600107
2021-08-10,3.067005806887199
2021-08-11,3.022614283956276
2021-08-12,2.949628790884708
2021-08-13,2.974157331368757
2021-08-16,2.9203045956820004
2021-08-17,2.865011097695103
2021-08-18,2.8960086617209346
2021-08-19,2.906341992304278
2021-08-20,2.8515468851199293
2021-08-23,2.959309426471347
2021-08-24,2.969321331852309
2021-08-25,2.9898697553349227
2021-08-26,2.960777057293654
2021-08-27,2.969937805332181
2021-08-30,2.999691347062278
2021-08-31,3.00339589673439
2021-09-01,3.011605337642532
2021-09-02,3.0330258661519793
2021-09-03,3.013491444732643
2021-09-06,3.075134500965581
2021-09-07,3.0692851123630422
2021-09-08,3.0290891313469572
2021-09-09,3.014355282073286
2021-09-10,3.016546962352055
2021-09-13,2.940959524980361
2021-09-14,2.8975181998126853
2021-09-15,2.890909619463785
2021-09-16,2.8203341969225524
2021-09-17,2.769394546600328
2021-09-22,2.8052464251521427
2021-09-23,2.8022716715302938
