strategy,date,code,name,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
UNIVERSAL_GEOMEAN_single_002027,2019-01-31,002027,分众传媒,BUY_FULL_MARGIN,0.4941242571583252,8.034416328457944,3.97,0.0,1.0,1.0,0.001
UNIVERSAL_GEOMEAN_single_002027,2019-10-31,002027,分众传媒,REDUCE_25,1.3250227740898404,3.3735269215055173,4.47,1.0,0.75,-0.25,0.00025
UNIVERSAL_GEOMEAN_single_002027,2019-12-31,002027,分众传媒,REDUCE_25,1.305427204147239,3.5697126467071842,4.66,0.7577235772357721,0.75,-0.0077235772357721055,7.723577235772106e-06
UNIVERSAL_GEOMEAN_single_002027,2020-06-30,002027,分众传媒,REDUCE_50,1.4189998260582328,2.924595143558314,4.15,0.7276446522501461,0.5,-0.22764465225014607,0.00022764465225014608
UNIVERSAL_GEOMEAN_single_002027,2020-07-31,002027,分众传媒,REDUCE_50,1.5367705201050241,2.9672615008832715,4.56,0.5235361653272099,0.5,-0.023536165327209924,2.3536165327209923e-05
UNIVERSAL_GEOMEAN_single_002027,2020-08-31,002027,分众传媒,CORE_ONLY,1.7169812044104904,3.3081317287629686,5.68,0.5546875000000002,0.25,-0.3046875000000002,0.0003046875000000002
UNIVERSAL_GEOMEAN_single_002027,2020-09-30,002027,分众传媒,CORE_ONLY,1.7230613701623725,3.5286032786093116,6.08,0.2629757785467127,0.25,-0.012975778546712724,1.2975778546712725e-05
UNIVERSAL_GEOMEAN_single_002027,2020-11-30,002027,分众传媒,CORE_ONLY,1.7135034241535987,4.26027745092246,7.3,0.2858261550509006,0.25,-0.03582615505090059,3.582615505090059e-05
UNIVERSAL_GEOMEAN_single_002027,2021-01-29,002027,分众传媒,CORE_ONLY,1.760046549526344,4.6476043501243565,8.18,0.2719414893617019,0.25,-0.021941489361701927,2.1941489361701927e-05
UNIVERSAL_GEOMEAN_single_002027,2021-02-26,002027,分众传媒,CORE_ONLY,1.7603834697918048,4.680798326840981,8.24,0.25137278828554005,0.25,-0.0013727882855400497,1.3727882855400498e-06
UNIVERSAL_GEOMEAN_single_002027,2021-07-30,002027,分众传媒,BUY_STAGED,0.807965814238559,7.079507448456377,5.72,0.18791064388961862,0.5,0.31208935611038136,0.00031208935611038135
UNIVERSAL_GEOMEAN_single_002027,2021-08-31,002027,分众传媒,BUY_A_LEVEL,0.7303511885749723,7.5169316979025345,5.49,0.48974130240856356,0.75,0.26025869759143644,0.00026025869759143647
UNIVERSAL_GEOMEAN_single_002027,2022-03-31,002027,分众传媒,BUY_FULL_MARGIN,0.5999265510914213,8.000979438678884,4.8,0.7239819004524896,1.0,0.27601809954751044,0.0002760180995475104
UNIVERSAL_GEOMEAN_single_002027,2023-06-30,002027,分众传媒,REDUCE_25,1.232302047913196,4.528110627949762,5.58,1.0,0.75,-0.25,0.00025
UNIVERSAL_GEOMEAN_single_002027,2023-07-31,002027,分众传媒,REDUCE_25,1.3384729206778931,4.75168372982762,6.36,0.7737226277372263,0.75,-0.02372262773722633,2.3722627737226333e-05
UNIVERSAL_GEOMEAN_single_002027,2023-08-31,002027,分众传媒,REDUCE_25,1.2146834772278847,5.417049069455266,6.58,0.7563218390804598,0.75,-0.006321839080459801,6.321839080459801e-06
UNIVERSAL_GEOMEAN_single_002027,2025-08-29,002027,分众传媒,REDUCE_25,1.2127464804778174,6.456419479292169,7.83,0.7811772530761555,0.75,-0.031177253076155487,3.117725307615549e-05
