date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,deduct_factor_round6,cash_conversion,normalized_owner_eps_round5,assumed_growth_round5,neutral_value_round5,quality_factor_round5,ratio_expectation,ratio_round5,market_implied_growth_round6,implied_growth_status,expectation_gap_round6,ret,code
2018-01-02,12.85,60.01481156,4.76931494,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.353355275573543,7.209073220498888,0.4036857438250585,SOLVED,-0.38349684905018355,0.0,601100
2018-01-03,12.78,59.68494657,4.74310091,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.329640499753299,7.169802004511734,0.4021510039940869,SOLVED,-0.3819621092192119,-0.005447470817120603,601100
2018-01-04,13.01,60.77762435,4.82993489,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.407560477448389,7.298835999898096,0.407165954811738,SOLVED,-0.38697706003686305,0.017996870109546093,601100
2018-01-05,14.31,66.85951009,5.31325605,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.847977742681511,8.02815858251666,0.43411042171895786,SOLVED,-0.4139215269440829,0.099923136049193,601100
2018-01-08,14.92,69.70459563,5.53935205,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,5.05463507482936,8.37037917897614,0.4460098018165185,SOLVED,-0.42582090704164355,0.04262753319357082,601100
2018-01-09,14.84,69.33349751,5.50986127,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,5.027532473891937,8.325497789276536,0.44447415007500746,SOLVED,-0.4242852553001325,-0.00536193029490617,601100
2018-01-10,14.77,68.98301596,5.48200886,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,5.003817698071692,8.286226573289383,0.44312440478326665,SOLVED,-0.4229355100083917,-0.004716981132075526,601100
2018-01-11,14.25,66.55026166,5.2886804,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.827650791978443,7.994497540241958,0.4329157471039068,SOLVED,-0.41272685232903183,-0.03520649966147593,601100
2018-01-12,14.31,66.81827697,5.3099793,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.847977742681511,8.02815858251666,0.43411042171895786,SOLVED,-0.4139215269440829,0.004210526315789442,601100
2018-01-15,13.56,63.31346145,5.03145524,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.593890858893172,7.607395554082873,0.4188454376582441,SOLVED,-0.39865654288336916,-0.052410901467505266,601100
2018-01-16,14.08,65.74621575,5.2247837,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.7700577649864195,7.8991245871302995,0.4295063715810197,SOLVED,-0.4093174768061447,0.03834808259587019,601100
2018-01-17,13.34,62.30324992,4.95117477,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.519358706315258,7.483971732408962,0.4142251636019425,SOLVED,-0.39403626882706755,-0.05255681818181823,601100
2018-01-18,13.89,64.85970359,5.1543335,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.705689087760041,7.79253128659374,0.42565228217835205,SOLVED,-0.4054633874034771,0.04122938530734643,601100
2018-01-19,13.75,64.24120674,5.10518219,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.658259536119551,7.713988854619433,0.4227822962950748,SOLVED,-0.40259340152019985,-0.010079193664506825,601100
2018-01-22,13.99,65.33388451,5.19201617,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.73956733893182,7.848633023718245,0.42768655598840255,SOLVED,-0.4074976612135276,0.01745454545454539,601100
2018-01-23,14.92,69.6633625,5.5360753,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,5.05463507482936,8.37037917897614,0.4460098018165185,SOLVED,-0.42582090704164355,0.06647605432451753,601100
2018-01-24,14.8,69.1273319,5.4934775,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,5.013981173423225,8.303057094426736,0.44370356202779626,SOLVED,-0.4235146672529213,-0.008042895442359144,601100
2018-01-25,14.8,69.14794846,5.49511588,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,5.013981173423225,8.303057094426736,0.44370356202779626,SOLVED,-0.4235146672529213,0.0,601100
2018-01-26,14.88,69.51904657,5.52460666,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,5.041083774360649,8.34793848412634,0.4452428935361771,SOLVED,-0.4250539987613021,0.00540540540540535,601100
2018-01-29,14.03,65.51943357,5.20676156,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.7531186394005305,7.871073718568046,0.42849664491423967,SOLVED,-0.4083077501393647,-0.05712365591397861,601100
2018-01-30,13.69,63.93195831,5.08060654,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.6379325854164835,7.680327812344729,0.42154433562587534,SOLVED,-0.4013554408510004,-0.0242337847469708,601100
2018-01-31,13.55,63.27222833,5.02817848,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.590503033775994,7.601785380370424,0.4186368776028129,SOLVED,-0.3984479828279379,-0.010226442658874957,601100
2018-02-01,13.18,61.58167026,4.89383158,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.465153504440413,7.394208953009755,0.41082217056202786,SOLVED,-0.3906332757871529,-0.0273062730627307,601100
2018-02-02,13.9,64.92155328,5.15924863,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.709076912877219,7.798141460306191,0.42585629488320087,SOLVED,-0.4056674001083259,0.054628224582701,601100
2018-02-05,14.09,65.78744888,5.22806046,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.773445590103598,7.904734760842749,0.42970793404624874,SOLVED,-0.4095190392713738,0.013669064748201398,601100
2018-02-06,13.24,61.829069,4.9134921,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.48548045514348,7.427869995284458,0.4121025805288977,SOLVED,-0.39191368575402274,-0.060326472675656495,601100
2018-02-07,13.21,61.70536963,4.90366184,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.4753169797919465,7.411039474147106,0.4114630226888044,SOLVED,-0.39127412791392946,-0.0022658610271902857,601100
2018-02-08,13.23,61.78783588,4.91021535,,,,,2017-09-30,2017-10-31,0.21206200896695326,0.020188894774874955,0.29804398427079826,0.020188894774874955,2.9517462248258717,0.8731587105668333,0.37453904316599457,0.13601903915430433,0.0,1.7824760003076712,0.37453904316599457,4.482092630026302,7.422259821572007,0.41188953804729833,SOLVED,-0.3917006432724234,0.0015140045420136694,601100
