code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
601100,恒立液压,2008-12-31,2011-10-11,2011-10-11,2011-10-11,94107451.66,94206800.0,0.56,295618492.27,,56323615.82,94107451.66,94206800.0,0.56,295618492.27,,56323615.82,0.5985032516180664,1.0010556904713448,,,,,1.0,0.56,,,,,,0.5985032516180664,0.33516182090611724,,,0.0,
601100,恒立液压,2009-12-31,2011-10-11,2011-10-11,2011-10-11,115473930.51,113075500.0,0.53,415994806.36,,125918989.84,115473930.51,113075500.0,0.53,415994806.36,,125918989.84,1.0904538304348743,0.9792296798125157,,0.545,103641150.0,91121302.83,0.9792296798125157,0.5189917303006334,0.5394958651503168,,,,,0.9792296798125157,0.5189917303006334,0.4270767756033753,,0.0,5.59667313881118
601100,恒立液压,2010-09-30,2011-10-27,2011-10-27,2011-10-27,165642446.19,,0.65,583426090.11,,141222658.45,,,,,,,,,,0.545,103641150.0,91121302.83,,,0.5394958651503168,,,,,,,0.4270767756033753,,0.0,5.59667313881118
601100,恒立液压,2010-12-31,2011-10-11,2011-10-11,2011-10-11,228725431.34,228720109.11,0.85,816999211.78,,207502381.45,228725431.34,228720109.11,0.85,816999211.78,,207502381.45,0.9072116739897979,0.9999767309215735,,0.56,113075500.0,125918989.84,0.9999767309215735,0.8499802212833374,0.56,,,,,0.9072116739897979,0.7711299228913282,0.5189917303006334,,0.0,6.80118246218148
601100,恒立液压,2011-03-31,2012-04-17,2012-04-17,2012-04-17,94389449.06,,0.3,317329075.58,,80172022.22,,,,,,,,,,0.69,170897804.555,166710685.64499998,,,0.6844859757919854,,,,,,,0.6450608265959807,,0.0,8.453268375477847
601100,恒立液压,2011-06-30,2011-10-11,2011-10-11,2011-10-11,204262014.13,197155100.0,0.43,649652005.6,,149146397.8,,,,,,,,,,,,,,,,,,,,,,,,0.0,
601100,恒立液压,2011-09-30,2012-10-29,2012-10-29,2012-10-29,285670843.08,277625976.06,0.6,936843926.99,,114573286.76,348753828.22999996,,0.7999999999999999,1170417048.6599998,,180853009.76,0.5185692460434559,,,0.825,,194177695.605,,,,,,,,,,,,0.0,
601100,恒立液压,2011-12-31,2012-04-17,2012-04-17,2012-04-17,324909580.44,316515723.2,0.65,1133391067.28,,114746654.51,324909580.44,316515723.2,0.65,1133391067.28,,114746654.51,0.3531648846876336,0.974165559450008,,0.725,,147799832.135,0.974165559450008,0.6332076136425052,,,,,,0.3531648846876336,0.22955717504696183,,,0.0,
601100,恒立液压,2012-03-31,2012-04-17,2012-04-17,2012-04-17,84451494.56,83922283.58,0.13,285108147.45,,135855322.87,314971625.94,,0.48000000000000004,1101170139.15,,170429955.16,0.541096216687359,,,0.65,,170429955.16,,,,,,,,,,,,0.0,
601100,恒立液压,2012-06-30,2012-08-14,2012-08-14,2012-08-14,164621796.68,162946731.83,0.26,580048785.77,,59526188.83,285269362.99,282307355.03,0.48000000000000004,1063787847.4499999,,25126445.53999999,0.08807971973099961,0.9896168031191492,,0.5650000000000001,299411539.115,142588304.835,0.9896168031191492,0.47501606549719166,0.5541118395698484,,,,,0.08807971973099961,0.04227826547087982,0.13591772025892082,,0.0,1.7811482560409737
