,TRUE_BUYHOLD_single_002027
2018-01-01,1.0
2018-01-02,0.999
2018-01-03,0.9789728773584906
2018-01-04,0.9695483490566038
2018-01-05,0.9789728773584906
2018-01-08,0.9589457547169811
2018-01-09,0.9542334905660377
2018-01-10,0.9636580188679245
2018-01-11,0.9471650943396225
2018-01-12,0.9613018867924529
2018-01-15,0.9707264150943397
2018-01-16,0.9754386792452828
2018-01-17,0.9730825471698112
2018-01-18,0.9577676886792453
2018-01-19,0.9365625
2018-01-22,0.9954658018867923
2018-01-23,1.0637936320754715
2018-01-24,1.0685058962264151
2018-01-25,1.0685058962264151
2018-01-26,1.0555471698113208
2018-01-29,1.0284516509433963
2018-01-30,1.0190271226415093
2018-01-31,1.0154929245283018
2018-02-01,1.01313679245283
2018-02-02,1.052012971698113
2018-02-05,1.0237393867924527
2018-02-06,0.9836851415094339
2018-02-07,0.9636580188679245
2018-02-08,0.9671922169811321
2018-02-09,0.9259599056603774
2018-02-12,1.0037122641509433
2018-02-13,0.9860412735849056
2018-02-14,0.9978219339622642
2018-02-22,1.0237393867924527
2018-02-23,0.9931096698113207
2018-02-26,1.0260955188679246
2018-02-27,1.0508349056603772
2018-02-28,1.0661497641509434
2018-03-01,1.0637936320754715
2018-03-02,1.0343419811320753
2018-03-05,1.052012971698113
2018-03-06,1.052012971698113
2018-03-07,1.0202051886792451
2018-03-08,1.0402323113207546
2018-03-09,1.0402323113207546
2018-03-12,1.077930424528302
2018-03-13,1.0496568396226416
2018-03-14,1.0366981132075472
2018-03-15,1.0366981132075472
2018-03-16,1.0096025943396227
2018-03-19,0.9848632075471696
2018-03-20,1.0190271226415093
2018-03-21,0.9777948113207549
2018-03-22,0.9813290094339622
2018-03-23,0.9613018867924529
2018-03-26,0.9671922169811321
2018-03-27,0.9789728773584906
2018-03-28,0.9471650943396225
2018-03-29,0.9353844339622642
2018-03-30,0.9153573113207546
2018-04-02,0.9012205188679245
2018-04-03,0.8576320754716982
2018-04-04,0.850563679245283
2018-04-09,0.8234681603773585
2018-04-10,0.8411391509433962
2018-04-11,0.881193396226415
2018-04-12,0.8623443396226415
2018-04-13,0.8493856132075471
2018-04-16,0.8234681603773585
2018-04-17,0.7916603773584905
2018-04-18,0.7563183962264151
2018-04-19,0.7775235849056603
2018-04-20,0.7433596698113206
2018-04-23,0.7280448113207547
2018-04-24,0.7834139150943397
2018-04-25,0.7975507075471697
2018-04-26,0.7739893867924529
2018-04-27,0.7975507075471697
2018-05-02,0.8046191037735848
2018-05-03,0.7916603773584905
2018-05-04,0.7845919811320754
2018-05-07,0.7834139150943397
2018-05-08,0.8152216981132075
2018-05-09,0.8093313679245283
2018-05-10,0.8069752358490565
2018-05-11,0.8175778301886792
2018-05-14,0.8411391509433962
2018-05-15,0.8564540094339621
2018-05-16,0.8482075471698114
2018-05-17,0.8305365566037735
2018-05-18,0.8364268867924527
2018-05-21,0.8517417452830189
2018-05-22,0.8399610849056603
2018-05-23,0.8199339622641508
2018-05-24,0.8081533018867925
2018-05-25,0.8199339622641508
2018-05-28,0.8328926886792453
2018-05-29,0.8222900943396226
2018-05-30,0.8211120283018867
2018-05-31,0.8859056603773584
2018-06-01,0.8717688679245282
2018-06-04,0.889439858490566
2018-06-05,0.8953301886792452
2018-06-06,0.8859056603773584
2018-06-07,0.8882617924528301
2018-06-08,0.8776591981132076
2018-06-11,0.8647004716981131
2018-06-12,0.8988643867924527
2018-06-13,0.9000424528301887
2018-06-14,0.8788372641509433
2018-06-15,0.8764811320754717
2018-06-19,0.8493856132075471
2018-06-20,0.8847275943396226
2018-06-21,0.867056603773585
2018-06-22,0.8588101415094339
2018-06-25,0.8399610849056603
2018-06-26,0.842317216981132
2018-06-27,0.796372641509434
2018-06-28,0.7704551886792452
2018-06-29,0.8222900943396226
2018-07-02,0.8152216981132075
2018-07-03,0.8211120283018867
2018-07-04,0.8128655660377359
2018-07-05,0.7893042452830189
2018-07-06,0.8187558962264151
2018-07-09,0.8376049528301887
2018-07-10,0.842317216981132
2018-07-11,0.8328926886792453
2018-07-12,0.8552759433962263
2018-07-13,0.8788372641509433
2018-07-16,0.8705908018867924
2018-07-17,0.8729469339622641
2018-07-18,0.8540978773584905
2018-07-19,0.9400966981132075
2018-07-20,0.9424528301886791
2018-07-23,0.9471650943396225
2018-07-24,0.9377405660377358
2018-07-25,0.9754386792452828
2018-07-26,0.9506992924528301
2018-07-27,0.9495212264150943
2018-07-30,0.928316037735849
2018-07-31,0.9106450471698113
2018-08-01,0.9082889150943395
2018-08-02,0.8953301886792452
2018-08-03,0.8800153301886792
2018-08-06,0.8694127358490565
2018-08-07,0.9153573113207546
2018-08-08,0.9012205188679245
2018-08-09,0.9271379716981132
2018-08-10,0.9177134433962264
2018-08-13,0.904754716981132
2018-08-14,0.8882617924528301
2018-08-15,0.8729469339622641
2018-08-16,0.8317146226415094
2018-08-17,0.7798797169811321
2018-08-20,0.7633867924528303
2018-08-21,0.7987287735849057
2018-08-22,0.7904823113207546
2018-08-23,0.7940165094339622
2018-08-24,0.7775235849056603
2018-08-27,0.8057971698113208
2018-08-28,0.810509433962264
2018-08-29,0.7362912735849056
2018-08-30,0.7457158018867924
2018-08-31,0.7386474056603773
2018-09-03,0.7268667452830188
2018-09-04,0.7398254716981132
2018-09-05,0.7197983490566038
2018-09-06,0.6868125
2018-09-07,0.6691415094339622
2018-09-10,0.6526485849056604
2018-09-11,0.647936320754717
2018-09-12,0.6502924528301887
2018-09-13,0.6361556603773585
2018-09-14,0.6597169811320754
2018-09-17,0.6467582547169811
2018-09-18,0.6726757075471698
2018-09-19,0.695058962264151
2018-09-20,0.693880896226415
2018-09-21,0.7139080188679244
2018-09-25,0.6974150943396226
2018-09-26,0.7103738207547169
2018-09-27,0.7080176886792452
2018-09-28,0.7315790094339623
2018-10-08,0.6832783018867924
2018-10-09,0.6679634433962264
2018-10-10,0.663251179245283
2018-10-11,0.6267311320754717
2018-10-12,0.6514705188679245
2018-10-15,0.6385117924528302
2018-10-16,0.6302653301886791
2018-10-17,0.6491143867924527
2018-10-18,0.6302653301886791
2018-10-19,0.6432240566037736
2018-10-22,0.6714976415094339
2018-10-23,0.6349775943396226
2018-10-24,0.6137724056603773
2018-10-25,0.609060141509434
2018-10-26,0.5913891509433962
2018-10-29,0.5513349056603772
2018-10-30,0.5042122641509434
2018-10-31,0.5159929245283018
2018-11-01,0.5301297169811321
2018-11-02,0.5819646226415095
2018-11-05,0.5584033018867924
2018-11-06,0.5395542452830189
2018-11-07,0.5407323113207547
2018-11-08,0.5277735849056604
2018-11-09,0.491253537735849
2018-11-12,0.5018561320754716
2018-11-13,0.5371981132075471
2018-11-14,0.5242393867924529
2018-11-15,0.5301297169811321
2018-11-16,0.5348419811320755
2018-11-19,0.5419103773584905
2018-11-20,0.5159929245283018
2018-11-21,0.5171709905660377
2018-11-22,0.5218832547169812
2018-11-23,0.5042122641509434
2018-11-26,0.5018561320754716
2018-11-27,0.4983219339622642
2018-11-28,0.5077464622641509
2018-11-29,0.4936096698113208
2018-11-30,0.4947877358490566
2018-12-03,0.5360200471698112
2018-12-04,0.5289516509433961
2018-12-05,0.523061320754717
2018-12-06,0.5042122641509434
2018-12-07,0.5053903301886793
2018-12-10,0.506568396226415
2018-12-11,0.5265955188679244
2018-12-12,0.5265955188679244
2018-12-13,0.5289516509433961
2018-12-14,0.5360200471698112
2018-12-17,0.545444575471698
2018-12-18,0.5242393867924529
