code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
600887,伊利股份,1992-12-31,1996-01-18,,1996-01-18,2001850.0,,,33505670.0,,,2001850.0,,,33505670.0,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1993-12-31,1996-01-18,,1996-01-18,3890318.0,,,48468494.0,,,3890318.0,,,48468494.0,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1994-12-31,1996-03-09,,1996-03-09,8528502.85,,,102163920.08,,,8528502.85,,,102163920.08,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1995-12-31,1996-03-09,,1996-03-09,16137148.48,,,209115249.74,,,16137148.48,,,209115249.74,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1996-06-30,1996-07-18,,1996-07-18,20955122.06,,,215800033.55,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1996-12-31,1997-03-12,,1997-03-12,33390751.93,,,354984140.57,,,33390751.93,,,354984140.57,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1997-06-30,1997-08-20,,1997-08-20,38812696.68,,,441427278.33,,,51248326.55,,,580611385.3499999,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1997-12-31,1998-03-06,,1998-03-06,65718335.49,,0.6,853643063.77,,,65718335.49,,0.6,853643063.77,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1998-06-30,1998-07-28,1998-07-28,1998-07-28,54066978.93,,,603282137.36,,130236772.9,80972617.74000001,,,1015497922.8000002,,,,,,,,,,,,,,,,,,,,0.0,
600887,伊利股份,1998-12-31,2000-03-29,1999-03-31,2000-03-29,77186338.16,,0.59,1028371666.74,,175466438.34,77186338.16,,0.59,1028371666.74,,175466438.34,2.2732836214651697,,,0.595,,,,,,,,,,,,,,0.0,
600887,伊利股份,1999-06-30,2000-08-05,,2000-08-05,58799530.37,,,593736682.39,,,81918889.6,,,1018826211.7700001,,,,,,0.595,,,,,,,,,,,,,,0.0,
600887,伊利股份,1999-12-31,2001-03-29,2000-03-29,2001-03-29,89274944.51,88620985.76,,1150797369.38,,151991194.77,89274944.51,88620985.76,,1150797369.38,,151991194.77,1.7025067403203475,0.9926747784208731,,,,163728816.555,,,,,,,,,,,,0.0,
600887,伊利股份,2000-06-30,2001-08-01,2000-08-05,2001-08-01,62304161.06,62010000.0,,723519119.62,,100704839.38,92779575.19999999,,,1280579806.6100001,,,,,,,,163728816.555,,,,,,,,,,,,0.0,
600887,伊利股份,2000-12-31,2002-04-09,2001-03-29,2002-04-09,89290196.71,99074261.48,0.67,1590416961.97,,91530910.84,89290196.71,99074261.48,0.67,1590416961.97,,91530910.84,1.0250947384210327,1.1095760243621935,,,93847623.62,121761052.805,1.0,0.67,,,,,,1.0,0.67,,,0.0,
600887,伊利股份,2001-06-30,2002-07-31,2001-08-01,2002-07-31,65897157.76,67388000.0,0.4493,1303823361.12,,92427214.99,92883193.41,104452261.48000002,,2170721203.4700003,,83253286.44999999,0.8963223958343874,1.1245550206153276,,,99074261.48,91530910.84,,,,,,,,,,,,0.0,
