date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,deduct_factor_round6,cash_conversion,normalized_owner_eps_round5,assumed_growth_round5,neutral_value_round5,quality_factor_round5,ratio_expectation,ratio_round5,market_implied_growth_round6,implied_growth_status,expectation_gap_round6,ret,code
2018-01-02,11.05,107.94779026,6.14035733,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,12.22039898550378,,0.6850256911692518,SOLVED,-0.6850256911692518,0.0,002747
2018-01-03,11.13,108.71269931,6.18386739,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,12.308872462321906,,0.6872840479236921,SOLVED,-0.6872840479236921,0.007239819004524861,002747
2018-01-04,10.97,107.1828812,6.09684727,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,12.13192550868565,,0.6827528379788814,SOLVED,-0.6827528379788814,-0.014375561545372895,002747
2018-01-05,10.92,106.70481304,6.06965348,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,12.076629585674322,,0.6813248544054578,SOLVED,-0.6813248544054578,-0.004557885141294515,002747
2018-01-08,10.67,104.21885862,5.92824579,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,11.800149970617674,,0.6740970584595056,SOLVED,-0.6740970584595056,-0.022893772893772923,002747
2018-01-09,10.63,103.83640409,5.90649076,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,11.755913232208613,,0.6729267470772426,SOLVED,-0.6729267470772426,-0.0037488284910964786,002747
2018-01-10,10.4,101.63729056,5.78139933,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,11.501551986356498,,0.6661209197486149,SOLVED,-0.6661209197486149,-0.021636876763875823,002747
2018-01-11,10.59,103.45394956,5.88473573,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,11.711676493799548,,0.67175253636344,SOLVED,-0.67175253636344,0.018269230769230704,002747
2018-01-12,10.48,102.40219961,5.82490939,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,11.590025463174625,,0.6685031222822071,SOLVED,-0.6685031222822071,-0.010387157695939564,002747
2018-01-15,10.35,101.1592224,5.75420554,,,,,2017-09-30,2017-10-25,0.0706159050715226,-0.40233045973530646,0.202846771796936,0.0,0.9042257959914286,0.6954151016208733,-0.4162473292762519,,0.0,,,11.446256063345167,,0.664623803272572,SOLVED,-0.664623803272572,-0.012404580152671874,002747
