date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,deduct_factor_round6,cash_conversion,normalized_owner_eps_round5,assumed_growth_round5,neutral_value_round5,quality_factor_round5,ratio_expectation,ratio_round5,market_implied_growth_round6,implied_growth_status,expectation_gap_round6,ret,code
2018-01-02,2.46,36.80566863,3.28372991,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.5459838355992497,0.5334947616558244,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,0.0,600845
2018-01-03,2.41,36.45233421,3.2522061,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.5348866031683707,0.5226513721912752,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,-0.020325203252032464,600845
2018-01-04,2.53,37.21789212,3.32050768,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.5615199610024804,0.5486755069061934,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,0.04979253112033177,600845
2018-01-05,2.67,38.06196879,3.39581455,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.5925922118089417,0.5790369974069314,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,0.055335968379446765,600845
2018-01-08,2.53,37.21789212,3.32050768,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.5615199610024804,0.5486755069061934,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,-0.05243445692883897,600845
2018-01-09,2.46,36.76640925,3.28022726,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.5459838355992497,0.5334947616558244,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,-0.02766798418972327,600845
2018-01-10,2.55,37.31604057,3.32926429,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.565958853974832,0.5530128626920131,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,0.03658536585365857,600845
2018-01-11,3.02,40.26049406,3.59196269,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.6702728388250951,0.6549407236587764,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,0.1843137254901961,600845
2018-01-12,2.79,38.82752669,3.46411614,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.6192255696430515,0.6050611321218496,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,-0.07615894039735094,600845
2018-01-15,2.62,37.74789375,3.36779339,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.5814949793780627,0.5681936079423822,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,-0.06093189964157708,600845
2018-01-16,2.66,38.02270941,3.39231191,,,,,2017-09-30,2017-10-28,0.35186896143085833,-0.2200324841401764,0.05371233528230812,0.0,4.505627895192179,0.8780461646690481,2.2846716243633396,0.35186896143085833,0.0,4.611104319684078,0.8780461646690481,0.590372765322766,0.5768683195140216,0.0,BELOW_ZERO_GROWTH_VALUE,0.0,0.01526717557251911,600845
