code,stock_name,raw_industry,normalized_industry,as_of_date,latest_price_date,close,quant_score,quant_screen_status,quant_reason,price_position_score,price_percentile_5y,distance_from_5y_low_pct,trend_confirmation_level,trend_stabilization_score,relative_strength_20d,relative_strength_60d,valuation_score,financial_safety_score,execution_risk_score,execution_risk_quality,value_trap_score,hard_reject_blockers,soft_blockers,next_evidence_needed,missing_fields,risk_flags,disclaimer
600519,贵州茅台,白酒,白酒,2026-07-07,2026-07-07,1188.8,71.3557,PRIORITY_RESEARCH,5年价格分位 0.0099；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,90.0,0.00990916597853014,3.4878,NONE,23.0,5.8028,16.0897,87.0,78.0,0.0,good,33.0,,trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000932,华菱钢铁,钢铁,钢铁,2026-07-07,2026-07-07,3.47,70.5693,PRIORITY_RESEARCH,5年价格分位 0.0289；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,90.0,0.028901734104046242,10.8272,NONE,33.0,5.6621,3.1805,78.54,70.0,0.0,good,33.0,,trend_not_stabilized,industry_cycle_evidence;trend_confirmation,industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,below_ma250_deep_risk;industry_and_company_evidence_required;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600104,上汽集团,汽车,汽车,2026-07-07,2026-07-07,10.13,69.0463,PRIORITY_RESEARCH,5年价格分位 0.0074；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,90.0,0.007431874483897605,4.111,NONE,33.0,-2.1424,4.5492,69.5,70.0,0.0,good,33.0,,trend_not_stabilized,company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;net_profit;operating_cash_flow;ps;roe,below_ma250_deep_risk;industry_and_company_evidence_required;missing_company_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600028,中国石化,石油石化,石油石化,2026-07-07,2026-07-07,4.8,66.679,PRIORITY_RESEARCH,5年价格分位 0.4121；趋势确认 WEAK；估值 DEGRADED；财务 PASSED,55.0,0.412056151940545,109.2415,WEAK,72.0,9.7909,16.4353,49.5,70.0,0.0,good,33.0,,,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002594,比亚迪,汽车,汽车,2026-07-07,2026-07-07,86.26,66.5786,PRIORITY_RESEARCH,5年价格分位 0.4525；趋势确认 WEAK；估值 PASSED；财务 DEGRADED,55.0,0.45251857968620973,61.8113,WEAK,82.0,4.1339,18.5819,69.5,50.0,0.0,good,55.0,,,company_cycle_evidence;financial_safety_review;trend_confirmation,company_evidence;industry_cycle;net_profit;operating_cash_flow;ps;roe,debt_ratio_high;industry_and_company_evidence_required;missing_company_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002230,科大讯飞,计算机,UNRESOLVED,2026-07-07,2026-07-07,39.95,66.0234,PRIORITY_RESEARCH,5年价格分位 0.1792；趋势确认 NONE；估值 DEGRADED；财务 PASSED；待确认：trend_not_stabilized,90.0,0.1791907514450867,29.6994,NONE,23.0,0.0887,16.7471,59.5,70.0,0.0,good,33.0,,trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,below_ma250_deep_risk;industry_alias_unresolved;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000625,长安汽车,汽车,汽车,2026-07-07,2026-07-07,7.07,65.4779,PRIORITY_RESEARCH,5年价格分位 0.014；趋势确认 NONE；估值 DEGRADED；财务 PASSED；待确认：trend_not_stabilized,90.0,0.014037985136251032,20.6897,NONE,23.0,0.1813,3.0167,59.5,70.0,0.0,good,33.0,,trend_not_stabilized,trend_confirmation,industry_cycle;net_profit;operating_cash_flow;ps;roe,below_ma250_deep_risk;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600019,宝钢股份,钢铁,钢铁,2026-07-07,2026-07-07,5.56,62.3855,PRIORITY_RESEARCH,5年价格分位 0.3749；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,55.0,0.374896779521057,42.5276,NONE,23.0,11.7461,21.4757,84.69,78.0,0.0,good,33.0,,trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
601186,中国铁建,建筑,UNRESOLVED,2026-07-07,2026-07-07,6.08,61.4518,PRIORITY_RESEARCH,5年价格分位 0.033；趋势确认 NONE；估值 DEGRADED；财务 DEGRADED；待确认：trend_not_stabilized,90.0,0.03303055326176713,4.3956,NONE,23.0,6.8202,19.7252,59.5,50.0,0.0,good,55.0,,trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;financial_safety_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,debt_ratio_high;industry_alias_unresolved;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600741,华域汽车,汽车零部件,汽车,2026-07-07,2026-07-07,16.01,60.8763,PRIORITY_RESEARCH,5年价格分位 0.3658；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,55.0,0.365813377374071,28.08,NONE,23.0,6.3944,13.0133,87.0,70.0,0.0,good,33.0,,trend_not_stabilized,company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;net_profit;operating_cash_flow;ps;roe,industry_and_company_evidence_required;missing_company_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600029,南方航空,航空,机场航空,2026-07-07,2026-07-07,5.12,60.5047,PRIORITY_RESEARCH,5年价格分位 0.0041；趋势确认 NONE；估值 DEGRADED；财务 DEGRADED；待确认：trend_not_stabilized,90.0,0.004128819157720892,1.992,NONE,23.0,11.1275,17.9897,52.0,50.0,0.0,good,55.0,,trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;financial_safety_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;pe_percentile_10y;pe_percentile_3y;pe_percentile_5y;ps;roe,debt_ratio_high;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
