code,stock_name,raw_industry,normalized_industry,as_of_date,latest_price_date,close,quant_score,quant_screen_status,quant_reason,price_position_score,price_percentile_5y,distance_from_5y_low_pct,trend_confirmation_level,trend_stabilization_score,relative_strength_20d,relative_strength_60d,valuation_score,financial_safety_score,execution_risk_score,execution_risk_quality,value_trap_score,hard_reject_blockers,soft_blockers,next_evidence_needed,missing_fields,risk_flags,disclaimer
600188,兖矿能源,煤炭,煤炭,2026-07-07,2026-07-07,18.19,40.5038,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.8909991742361685,1495.614,NONE,0.0,-18.2772,28.8973,45.85,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;distance_from_10y_low_pct;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,accelerating_downtrend;extended_from_5y_low_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600309,万华化学,化工,化工,2026-07-07,2026-07-07,71.05,78.2223,PRIORITY_RESEARCH,5年价格分位 0.2618；趋势确认 WEAK；估值 PASSED；财务 PASSED,75.0,0.2617671345995045,38.553,WEAK,82.0,11.404,16.7634,78.54,70.0,0.0,good,33.0,,,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence:产品价差;industry_evidence:库存;industry_evidence:开工率;net_profit;operating_cash_flow;ps;roe,industry_and_company_evidence_required;missing_company_evidence;missing_required_evidence;missing_second_low_confirmation;stale_evidence;stale_evidence_blocks_strong,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600426,华鲁恒升,化工,化工,2026-07-07,2026-07-07,25.26,67.6907,SECONDARY_RESEARCH,5年价格分位 0.3006；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：falling_knife_not_cleared;trend_not_stabilized,75.0,0.30057803468208094,32.1752,NONE,33.0,3.2346,-0.8572,78.54,78.0,0.0,good,33.0,,falling_knife_not_cleared;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence:产品价差;industry_evidence:库存;industry_evidence:开工率;net_profit;operating_cash_flow;ps;roe,falling_knife_risk;industry_and_company_evidence_required;missing_company_evidence;missing_required_evidence;missing_second_low_confirmation;stale_evidence;stale_evidence_blocks_strong,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002601,龙佰集团,化工,化工,2026-07-07,2026-07-07,16.15,67.2146,SECONDARY_RESEARCH,5年价格分位 0.2675；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：falling_knife_not_cleared;trend_not_stabilized,75.0,0.2675474814203138,29.5628,NONE,33.0,24.4868,23.1836,62.77,70.0,0.0,good,18.0,,falling_knife_not_cleared;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence:产品价差;industry_evidence:库存;industry_evidence:开工率;net_profit;operating_cash_flow;ps;roe,falling_knife_risk;industry_and_company_evidence_required;missing_company_evidence;missing_required_evidence;stale_evidence;stale_evidence_blocks_strong,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600141,兴发集团,化工,化工,2026-07-07,2026-07-07,37.19,49.0,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.9017341040462428,187.1371,NONE,53.0,48.5059,46.6007,12.0,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence:产品价差;industry_evidence:库存;industry_evidence:开工率;net_profit;operating_cash_flow;ps;roe,extended_from_5y_low_risk;falling_knife_risk;industry_and_company_evidence_required;missing_company_evidence;missing_required_evidence;missing_second_low_confirmation;stale_evidence;stale_evidence_blocks_strong,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000830,鲁西化工,化工,化工,2026-07-07,2026-07-07,12.39,55.8064,SECONDARY_RESEARCH,5年价格分位 0.6261；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,35.0,0.6261448792672772,51.6524,NONE,33.0,13.921,8.5436,62.77,70.0,0.0,good,18.0,,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence:产品价差;industry_evidence:库存;industry_evidence:开工率;net_profit;operating_cash_flow;ps;roe,falling_knife_risk;industry_and_company_evidence_required;missing_company_evidence;missing_required_evidence;missing_second_low_confirmation;stale_evidence;stale_evidence_blocks_strong,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
601899,紫金矿业,有色,有色,2026-07-07,2026-07-07,27.62,48.6887,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.8587943848059455,356.5289,NONE,33.0,9.3595,14.0274,57.38,70.0,0.0,good,33.0,price_position_overheated,price_not_low_enough;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:加工费;industry_evidence:库存;industry_evidence:金属价格;net_profit;operating_cash_flow;ps;roe,extended_from_5y_low_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
603993,洛阳钼业,有色,有色,2026-07-07,2026-07-07,17.69,41.5908,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.9075144508670521,424.3035,NONE,15.0,14.2768,27.1878,21.23,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:加工费;industry_evidence:库存;industry_evidence:金属价格;net_profit;operating_cash_flow;ps;roe,extended_from_5y_low_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600362,江西铜业,有色,有色,2026-07-07,2026-07-07,40.74,36.6139,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.8819157720891825,216.5747,NONE,0.0,9.2221,22.6254,12.0,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:加工费;industry_evidence:库存;industry_evidence:金属价格;net_profit;operating_cash_flow;ps;roe,accelerating_downtrend;extended_from_5y_low_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000807,云铝股份,有色,有色,2026-07-07,2026-07-07,22.39,42.4151,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.8637489677952106,200.0938,NONE,15.0,-5.7166,-1.5153,40.46,78.0,0.0,good,33.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:加工费;industry_evidence:库存;industry_evidence:金属价格;net_profit;operating_cash_flow;ps;roe,extended_from_5y_low_risk;falling_knife_risk;long_term_position_degraded;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000933,神火股份,有色,有色,2026-07-07,2026-07-07,21.78,44.3199,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.8501248959200666,403.1185,NONE,0.0,-9.0696,-1.3233,78.54,78.0,0.0,good,33.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:加工费;industry_evidence:库存;industry_evidence:金属价格;net_profit;operating_cash_flow;ps;roe,accelerating_downtrend;extended_from_5y_low_risk;falling_knife_risk;long_term_position_degraded;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600019,宝钢股份,钢铁,钢铁,2026-07-07,2026-07-07,5.56,62.3855,PRIORITY_RESEARCH,5年价格分位 0.3749；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,55.0,0.374896779521057,42.5276,NONE,23.0,11.7461,21.4757,84.69,78.0,0.0,good,33.0,,trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000932,华菱钢铁,钢铁,钢铁,2026-07-07,2026-07-07,3.47,70.5693,PRIORITY_RESEARCH,5年价格分位 0.0289；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,90.0,0.028901734104046242,10.8272,NONE,33.0,5.6621,3.1805,78.54,70.0,0.0,good,33.0,,trend_not_stabilized,industry_cycle_evidence;trend_confirmation,industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,below_ma250_deep_risk;industry_and_company_evidence_required;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600010,包钢股份,钢铁,钢铁,2026-07-07,2026-07-07,2.23,46.9163,SECONDARY_RESEARCH,5年价格分位 0.6656；趋势确认 NONE；估值 FAILED；财务 PASSED；待确认：falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,35.0,0.6655656482246077,61.8287,NONE,15.0,5.2484,12.1601,29.0,70.0,0.0,good,18.0,,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;pe;ps;roe,falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000100,TCL科技,面板,面板,2026-07-07,2026-07-07,5.26,56.2322,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.8984310487200661,71.7831,NONE,80.0,24.8911,58.0061,21.23,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;valuation_review;trend_confirmation,industry_cycle;net_profit;operating_cash_flow;ps;roe,falling_knife_risk;stale_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000725,京东方A,面板,面板,2026-07-07,2026-07-07,7.58,54.94,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.9942196531791907,149.0145,NONE,80.0,31.1315,124.1014,12.0,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;valuation_review;trend_confirmation,industry_cycle;net_profit;operating_cash_flow;ps;roe,extended_above_ma250_risk;falling_knife_risk;stale_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002387,维信诺,面板,面板,2026-07-07,2026-07-07,8.2,45.7705,HARD_REJECT,量化层硬拒绝：financial_safety_failed,55.0,0.46070234113712377,51.8519,NONE,33.0,3.9016,35.8616,9.0,35.0,0.0,good,53.0,financial_safety_failed,falling_knife_not_cleared;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;financial_safety_review;valuation_review;trend_confirmation,company_evidence;industry_cycle;net_profit;operating_cash_flow;pe;ps;roe,debt_ratio_extreme;falling_knife_risk;industry_and_company_evidence_required;missing_company_evidence;stale_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600111,北方稀土,稀土,稀土,2026-07-07,2026-07-07,47.45,42.7677,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.8348472336911643,204.6549,NONE,15.0,10.8209,25.3724,22.0,78.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:氧化镨钕价格;industry_evidence:磁材需求;industry_evidence:配额变化;net_profit;operating_cash_flow;ps;roe,extended_from_5y_low_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000831,中国稀土,稀土,稀土,2026-07-07,2026-07-07,50.74,38.2561,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.884393063583815,158.2057,NONE,0.0,7.6815,33.2218,12.0,78.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:氧化镨钕价格;industry_evidence:磁材需求;industry_evidence:配额变化;net_profit;operating_cash_flow;ps;roe,accelerating_downtrend;extended_from_5y_low_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000970,中科三环,稀土,稀土,2026-07-07,2026-07-07,16.55,55.42,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.9659751037344398,131.5981,NONE,70.0,40.8373,71.6817,22.0,78.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:氧化镨钕价格;industry_evidence:磁材需求;industry_evidence:配额变化;net_profit;operating_cash_flow;ps;roe,falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
601012,隆基绿能,光伏,光伏,2026-07-07,2026-07-07,12.21,67.482,SECONDARY_RESEARCH,5年价格分位 0.0008；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：falling_knife_not_cleared;trend_not_stabilized,90.0,0.0008257638315441783,0.0,NONE,15.0,7.6914,3.8581,84.0,70.0,0.0,good,33.0,,falling_knife_not_cleared;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:产业链库存;industry_evidence:硅料价格;industry_evidence:组件排产;net_profit;operating_cash_flow;pe;ps;roe,below_ma250_deep_risk;deep_below_5y_high_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002459,晶澳科技,光伏,光伏,2026-07-07,2026-07-07,7.86,62.5683,SECONDARY_RESEARCH,5年价格分位 0.0008；趋势确认 NONE；估值 PASSED；财务 DEGRADED；待确认：falling_knife_not_cleared;trend_not_stabilized,90.0,0.0008257638315441783,0.0,NONE,15.0,7.3014,5.4056,84.0,50.0,0.0,good,55.0,,falling_knife_not_cleared;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;financial_safety_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:产业链库存;industry_evidence:硅料价格;industry_evidence:组件排产;net_profit;operating_cash_flow;pe;ps;roe,below_ma250_deep_risk;debt_ratio_high;deep_below_5y_high_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600438,通威股份,光伏,光伏,2026-07-07,2026-07-07,11.45,58.8219,SECONDARY_RESEARCH,5年价格分位 0.0008；趋势确认 NONE；估值 PASSED；财务 DEGRADED；待确认：falling_knife_not_cleared;trend_not_stabilized,90.0,0.0008326394671107411,0.0,NONE,0.0,-1.6312,3.1786,84.0,50.0,0.0,good,55.0,,falling_knife_not_cleared;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;financial_safety_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:产业链库存;industry_evidence:硅料价格;industry_evidence:组件排产;net_profit;operating_cash_flow;pe;ps;roe,accelerating_downtrend;below_ma250_deep_risk;debt_ratio_high;deep_below_5y_high_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
300274,阳光电源,光伏,光伏,2026-07-07,2026-07-07,127.53,40.7698,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.8422791081750619,238.7521,NONE,0.0,-3.5865,34.3314,42.0,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:产业链库存;industry_evidence:硅料价格;industry_evidence:组件排产;net_profit;operating_cash_flow;ps;roe,accelerating_downtrend;extended_from_5y_low_risk;falling_knife_risk;long_term_position_degraded;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
688599,天合光能,光伏,光伏,2026-07-07,2026-07-07,13.06,60.8356,SECONDARY_RESEARCH,5年价格分位 0.0017；趋势确认 NONE；估值 PASSED；财务 DEGRADED；待确认：falling_knife_not_cleared;trend_not_stabilized,90.0,0.0016515276630883566,1.0836,NONE,15.0,8.4047,13.4843,69.0,50.0,0.0,good,55.0,,falling_knife_not_cleared;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;financial_safety_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:产业链库存;industry_evidence:硅料价格;industry_evidence:组件排产;net_profit;operating_cash_flow;pe;ps;roe,below_ma250_deep_risk;debt_ratio_high;deep_below_5y_high_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
300750,宁德时代,锂电,锂电,2026-07-07,2026-07-07,372.49,48.9833,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.9050371593724195,205.1571,NONE,23.0,4.3166,30.2647,72.0,70.0,0.0,good,33.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:动力电池装机;industry_evidence:新能源车销量;industry_evidence:碳酸锂价格;net_profit;operating_cash_flow;ps;roe,extended_from_5y_low_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002466,天齐锂业,锂电,锂电,2026-07-07,2026-07-07,59.19,50.272,SECONDARY_RESEARCH,5年价格分位 0.5178；趋势确认 NONE；估值 FAILED；财务 PASSED；待确认：falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized,35.0,0.5177539223781998,137.4248,NONE,23.0,14.8605,34.9404,22.0,78.0,0.0,good,18.0,,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:动力电池装机;industry_evidence:新能源车销量;industry_evidence:碳酸锂价格;net_profit;operating_cash_flow;ps;roe,falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002594,比亚迪,汽车,汽车,2026-07-07,2026-07-07,86.26,66.5786,PRIORITY_RESEARCH,5年价格分位 0.4525；趋势确认 WEAK；估值 PASSED；财务 DEGRADED,55.0,0.45251857968620973,61.8113,WEAK,82.0,4.1339,18.5819,69.5,50.0,0.0,good,55.0,,,company_cycle_evidence;financial_safety_review;trend_confirmation,company_evidence;industry_cycle;net_profit;operating_cash_flow;ps;roe,debt_ratio_high;industry_and_company_evidence_required;missing_company_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
300014,亿纬锂能,锂电,锂电,2026-07-07,2026-07-07,58.49,53.0171,SECONDARY_RESEARCH,5年价格分位 0.4517；趋势确认 NONE；估值 DEGRADED；财务 PASSED；待确认：falling_knife_not_cleared;trend_not_stabilized,55.0,0.4516928158546656,92.6929,NONE,0.0,17.1971,24.7293,52.0,70.0,0.0,good,18.0,,falling_knife_not_cleared;trend_not_stabilized,industry_cycle_evidence;company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:动力电池装机;industry_evidence:新能源车销量;industry_evidence:碳酸锂价格;net_profit;operating_cash_flow;ps;roe,accelerating_downtrend;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002812,恩捷股份,锂电,锂电,2026-07-07,2026-07-07,67.72,62.46,SECONDARY_RESEARCH,5年价格分位 0.5237；趋势确认 WEAK；估值 FAILED；财务 PASSED；待确认：price_not_low_enough;valuation_failed,35.0,0.5237302248126561,176.747,WEAK,72.0,20.3749,31.5919,32.0,78.0,0.0,good,18.0,,price_not_low_enough;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:动力电池装机;industry_evidence:新能源车销量;industry_evidence:碳酸锂价格;net_profit;operating_cash_flow;ps;roe,deep_below_5y_high_risk;extended_above_ma250_risk;extended_from_5y_low_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000625,长安汽车,汽车,汽车,2026-07-07,2026-07-07,7.07,65.4779,PRIORITY_RESEARCH,5年价格分位 0.014；趋势确认 NONE；估值 DEGRADED；财务 PASSED；待确认：trend_not_stabilized,90.0,0.014037985136251032,20.6897,NONE,23.0,0.1813,3.0167,59.5,70.0,0.0,good,33.0,,trend_not_stabilized,trend_confirmation,industry_cycle;net_profit;operating_cash_flow;ps;roe,below_ma250_deep_risk;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
601633,长城汽车,汽车,汽车,2026-07-07,2026-07-07,15.51,67.8896,SECONDARY_RESEARCH,5年价格分位 0.0058；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：falling_knife_not_cleared;trend_not_stabilized,90.0,0.005780346820809248,3.4,NONE,15.0,4.0558,7.1835,87.0,70.0,0.0,good,33.0,,falling_knife_not_cleared;trend_not_stabilized,company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;net_profit;operating_cash_flow;ps;roe,below_ma250_deep_risk;deep_below_5y_high_risk;falling_knife_risk;industry_and_company_evidence_required;missing_company_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600104,上汽集团,汽车,汽车,2026-07-07,2026-07-07,10.13,69.0463,PRIORITY_RESEARCH,5年价格分位 0.0074；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,90.0,0.007431874483897605,4.111,NONE,33.0,-2.1424,4.5492,69.5,70.0,0.0,good,33.0,,trend_not_stabilized,company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;net_profit;operating_cash_flow;ps;roe,below_ma250_deep_risk;industry_and_company_evidence_required;missing_company_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
600741,华域汽车,汽车零部件,汽车,2026-07-07,2026-07-07,16.01,60.8763,PRIORITY_RESEARCH,5年价格分位 0.3658；趋势确认 NONE；估值 PASSED；财务 PASSED；待确认：trend_not_stabilized,55.0,0.365813377374071,28.08,NONE,23.0,6.3944,13.0133,87.0,70.0,0.0,good,33.0,,trend_not_stabilized,company_cycle_evidence;trend_confirmation,company_evidence;industry_cycle;net_profit;operating_cash_flow;ps;roe,industry_and_company_evidence_required;missing_company_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002475,立讯精密,电子,UNRESOLVED,2026-07-07,2026-07-07,63.28,42.4,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.9488026424442609,159.7595,NONE,23.0,5.2161,54.4253,12.0,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,extended_from_5y_low_risk;falling_knife_risk;industry_alias_unresolved;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
000063,中兴通讯,通信,UNRESOLVED,2026-07-07,2026-07-07,35.79,47.2109,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.7704376548307185,90.17,NONE,33.0,6.7692,38.5026,32.0,70.0,0.0,good,18.0,price_position_overheated,price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,industry_alias_unresolved;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence;missing_second_low_confirmation,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
002371,北方华创,半导体,半导体,2026-07-07,2026-07-07,806.39,54.94,HARD_REJECT,量化层硬拒绝：price_position_overheated,15.0,0.9950454170107349,426.4639,NONE,80.0,47.3899,107.4459,12.0,70.0,0.0,good,18.0,price_position_overheated,falling_knife_not_cleared;price_not_low_enough;trend_not_stabilized;valuation_failed,industry_cycle_evidence;company_cycle_evidence;valuation_review;trend_confirmation,company_evidence;industry_cycle;industry_evidence;industry_evidence:industry_evidence;net_profit;operating_cash_flow;ps;roe,extended_above_ma250_risk;extended_from_5y_low_risk;falling_knife_risk;missing_company_evidence;missing_evidence_blocks_hard_logic;missing_industry_evidence,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
